Date,SPY,IVV,VOO,QQQ,QQQM,GLD,IAU,IWM,VTWO,VTI,ITOT,AGG,BND
2021-01-25,356.92218017578125,357.3585510253906,326.89453125,317.65704345703125,130.11456298828125,174.0500030517578,35.380001068115234,201.1485595703125,80.5280532836914,186.6225433349609,82.93305969238281,98.9998016357422,73.47985076904297
2021-01-26,356.3650207519531,356.8305053710937,326.4042053222656,318.1217956542969,130.5107879638672,173.6199951171875,35.29999923706055,199.7531890869141,80.04463195800781,185.94630432128903,82.65460205078125,98.96614074707033,73.47142791748047
2021-01-27,347.6553649902344,348.1245422363281,318.48468017578125,309.25360107421875,127.0411376953125,172.52000427246094,35.099998474121094,196.09153747558597,78.51067352294922,181.48129272460935,80.59378051757812,98.9745101928711,73.47142791748047
2021-01-28,350.645263671875,351.0697937011719,321.158447265625,311.0834045410156,127.65001678466795,172.67999267578125,35.099998474121094,195.46409606933597,78.42699432373047,182.9078826904297,81.32711791992188,98.90717315673828,73.41270446777344
2021-01-29,343.6254272460937,344.09552001953125,314.7284240722656,304.5386657714844,125.03095245361328,172.61000061035156,35.099998474121094,192.5047607421875,77.16264343261719,179.7026824951172,79.82331848144531,98.79768371582033,73.35397338867188
2021-02-01,349.34527587890625,349.7267761230469,319.9002380371094,312.1483764648437,128.09458923339844,174.22999572753906,35.41999816894531,197.23403930664065,79.09172058105469,182.7689208984375,81.19717407226562,98.89216613769533,73.37833404541016
2021-02-02,354.2850952148437,354.6911315917969,324.4984436035156,317.2408142089844,130.19671630859375,172.11000061035156,34.97999954223633,200.04351806640625,80.06787872314453,185.39047241210935,82.32039642333984,98.74028778076172,73.2859115600586
2021-02-03,354.5635986328125,354.96905517578125,324.8221435546875,315.9823303222656,129.71826171875,171.85000610351562,34.91999816894531,200.64285278320312,80.3467788696289,185.6683654785156,82.47819519042969,98.6221923828125,73.15985870361328
2021-02-04,358.593505859375,358.9886169433594,328.4581298828125,319.71923828125,131.10028076171875,168.14999389648438,34.18000030517578,204.7353057861328,81.98297882080078,188.0212860107422,83.44361877441406,98.5800323486328,73.17668151855469
2021-02-05,360.0049133300781,360.3963928222656,329.7719421386719,320.80352783203125,131.6222381591797,169.80999755859375,34.540000915527344,207.5728759765625,83.23806762695312,189.07733154296875,83.94487762451172,98.45347595214844,73.0758285522461
2021-02-08,362.6048583984375,363.1101989746094,332.2052307128906,322.952880859375,132.44371032714844,171.52000427246094,34.900001525878906,212.87339782714844,85.32981872558594,190.7725830078125,84.68750762939453,98.55474090576172,73.15985870361328
2021-02-09,362.3634033203125,362.8045043945313,331.9368591308594,322.8851013183594,132.41470336914062,172.0800018310547,34.97999954223633,213.8753967285156,85.73423767089844,190.8466796875,84.78034210205078,98.596923828125,73.12623596191406
2021-02-10,362.2055969238281,362.6562805175781,331.8072814941406,322.1492614746094,132.08609008789062,172.7100067138672,35.13999938964844,212.47071838378903,85.17176055908203,190.76333618164065,84.75249481201172,98.6896743774414,73.24388122558594
2021-02-11,362.7905578613281,363.2676086425781,332.3439025878906,323.92095947265625,132.829345703125,171.2100067138672,34.81999969482422,212.2272186279297,85.0927505493164,191.21722412109372,84.94742584228516,98.57159423828124,73.16825866699219
2021-02-12,364.5826721191406,365.08294677734375,334.0370483398437,325.7313537597656,133.6517333984375,170.69000244140625,34.720001220703125,212.8265686035156,85.32049560546875,192.20838928222656,85.30017852783203,98.34384155273438,72.97498321533203
2021-02-16,364.2669677734375,364.7957458496094,333.72247314453125,324.8503723144531,133.2845001220703,168.24000549316406,34.20000076293945,211.4873809814453,84.7719955444336,191.86566162109372,85.23522186279297,97.87987518310548,72.63043212890625
2021-02-17,364.3504943847656,364.8421325683594,333.7965087890625,323.29168701171875,132.62730407714844,166.3300018310547,33.84000015258789,209.82980346679688,84.14448547363281,191.4673309326172,85.1052474975586,98.07389068603516,72.78169250488281
2021-02-18,362.79986572265625,363.29541015625,332.3717041015625,321.8782958984375,132.0667724609375,166.32000732421875,33.81999969482422,206.5802001953125,82.81040954589844,190.3650054931641,84.61326599121094,98.02328491210938,72.73969268798828
2021-02-19,362.15911865234375,362.6099548339844,331.76104736328125,320.47442626953125,131.3999481201172,167.00999450683594,33.959999084472656,210.8880157470703,84.43268585205078,190.8003692626953,84.75249481201172,97.71961212158205,72.48756408691406
2021-02-22,359.3735656738281,359.8499755859375,329.1520690917969,312.16778564453125,128.10427856445312,169.50999450683594,34.459999084472656,209.5207672119141,83.9910888671875,188.9847412109375,83.96345520019531,97.4158935546875,72.28589630126953
2021-02-23,359.8099670410156,360.2296447753906,329.5683898925781,311.2383728027344,127.72735595703124,169.1199951171875,34.400001525878906,207.6758728027344,83.26128387451172,188.9569091796875,83.88920593261719,97.4412078857422,72.26909637451172
2021-02-24,363.7748107910156,364.1845397949219,333.21356201171875,313.8039245605469,128.77114868164062,169.0,34.36000061035156,212.5831298828125,85.1624755859375,191.0782470703125,84.8917465209961,97.407470703125,72.22705841064453
2021-02-25,355.0093994140625,355.4505615234375,325.2200622558594,302.86383056640625,124.2191162109375,165.82000732421875,33.720001220703125,204.72593688964844,82.08061218261719,186.0852508544922,82.64527893066406,96.5132827758789,71.59680938720703
2021-02-26,353.18017578125,353.5889587402344,323.4344482421875,304.1322326660156,125.36920928955078,161.80999755859375,32.880001068115234,204.4449920654297,81.83891296386719,185.3441467285156,82.3482437133789,97.29779815673828,72.21864318847656
2021-03-01,361.74127197265625,362.1654357910156,331.3262634277344,313.2810363769531,128.50054931640625,161.52999877929688,32.84000015258789,211.71214294433597,84.86033630371094,190.1055908203125,84.44617462158203,97.2471160888672,72.1252670288086
2021-03-02,358.91851806640625,359.3775634765625,328.7635192871094,308.2564392089844,126.41297149658205,162.41000366210938,33.02000045776367,207.63839721679688,83.18228912353516,188.31776428222656,83.6107177734375,97.26400756835938,72.11685180664062
2021-03-03,354.1644287109375,354.5799255371094,324.4244079589844,299.310791015625,122.78875732421876,160.6199951171875,32.68000030517578,205.3908843994141,82.31303405761719,185.60354614257807,82.4410629272461,96.90912628173828,71.88959503173828
2021-03-04,349.78173828125,350.18994140625,320.4276123046875,294.4119567871094,120.72053527832033,159.0399932861328,32.34000015258789,199.6501922607422,80.14688110351562,182.66702270507807,81.13217163085938,96.63030242919922,71.66236877441406
2021-03-05,356.2164306640625,356.6454162597656,326.302490234375,298.8461303710937,122.7210922241211,159.13999938964844,32.36000061035156,203.8831024169922,81.73664093017578,185.9647979736328,82.6174545288086,96.56267547607422,71.6202621459961
2021-03-08,354.4429931640625,354.9041442871094,324.701904296875,290.3844909667969,119.11620330810548,157.49000549316406,32.040000915527344,204.8477020263672,82.1038589477539,185.05697631835935,82.19043731689453,96.18245697021484,71.29205322265625
2021-03-09,359.5035705566406,359.9055480957031,329.2445983886719,301.837646484375,123.93883514404295,160.83999633789062,32.720001220703125,209.155517578125,83.70752716064453,187.92868041992188,83.50859832763672,96.54579162597656,71.52774810791016
2021-03-10,361.74127197265625,362.10980224609375,331.2799072265625,300.9760131835937,123.41695404052734,161.66000366210938,32.86000061035156,212.78909301757807,85.28799438476562,189.27191162109372,84.01913452148438,96.70631408691406,71.66236877441406
2021-03-11,365.4090881347656,365.8330993652344,334.77716064453125,307.90789794921875,126.3936538696289,161.52000427246094,32.86000061035156,217.4715576171875,87.18451690673828,191.7452392578125,85.17024230957031,96.69788360595705,71.67079162597656
2021-03-12,365.9012145996094,366.4073181152344,335.2489929199219,305.4100646972656,125.27257537841795,161.49000549316406,32.880001068115234,218.75454711914065,87.7887954711914,192.1250457763672,85.35589599609375,96.1486587524414,71.2415771484375
2021-03-15,368.0833129882813,368.6301879882813,337.19189453125,308.6727294921875,126.64490509033205,162.1999969482422,32.97999954223633,219.5318298339844,88.02120971679688,193.46826171875,85.94070434570312,96.25005340576172,71.3257064819336
2021-03-16,367.6189880371094,368.1115112304688,336.8125305175781,310.3669738769531,127.311767578125,162.35000610351562,33.02000045776367,215.8608245849609,86.54769134521484,192.69009399414065,85.58794403076172,96.21625518798828,71.31729125976562
2021-03-17,368.87255859375,369.3155517578125,337.9134826660156,311.6449279785156,127.8239974975586,163.50999450683594,33.2400016784668,217.55584716796875,87.21240234375,193.42193603515625,85.94070434570312,96.2078094482422,71.29205322265625
2021-03-18,363.5055847167969,363.9252014160156,332.9452819824219,302.0990600585937,123.96782684326172,162.55999755859375,33.060001373291016,210.9348297119141,84.59537506103516,189.9018402099609,84.4183120727539,95.83601379394533,70.99752044677734
2021-03-19,362.83294677734375,363.2491149902344,332.3531494140625,303.1640014648437,124.46076965332033,163.24000549316406,33.220001220703125,212.5269012451172,85.12992858886719,190.14263916015625,84.47401428222656,95.9120635986328,71.05640411376953
2021-03-22,365.7301330566406,366.1202087402344,334.980712890625,308.849365234375,126.741455078125,163.0,33.13999938964844,210.92552185058597,84.54888153076172,191.17092895507807,84.91030883789062,96.09796142578124,71.25837707519531
2021-03-23,362.8515625,363.2676086425781,332.519775390625,307.501953125,126.08344268798828,161.80999755859375,32.880001068115234,203.27438354492188,81.56464385986328,188.99400329589844,83.97274017333984,96.34298706054688,71.41831970214844
2021-03-24,361.00689697265625,361.406005859375,330.6786499023437,302.3157958984375,124.05140686035156,162.3699951171875,33.0,198.5731506347656,79.55656433105469,187.428466796875,83.23941040039062,96.46131134033205,71.52774810791016
2021-03-25,363.0379028320313,363.469970703125,332.5382080078125,301.7923889160156,123.83854675292967,161.77999877929688,32.880001068115234,203.2813415527344,81.38336944580078,188.81515502929688,83.84104919433594,96.4106216430664,71.47722625732422
2021-03-26,368.8882446289063,369.35247802734375,337.963134765625,306.3192749023437,125.73511505126952,162.24000549316406,33.0,206.9874267578125,82.82918548583984,191.90090942382807,85.25672149658203,96.25005340576172,71.3509521484375
2021-03-29,368.7018737792969,369.16650390625,337.75897216796875,306.2320861816406,125.46418762207033,160.30999755859375,32.599998474121094,201.16087341308597,80.64996337890625,190.99935913085935,84.81896209716797,96.08950805664062,71.25837707519531
2021-03-30,367.7238159179688,368.2558288574219,336.8953857421875,304.6907653808594,125.02874755859376,157.57000732421875,32.040000915527344,204.54800415039065,82.03292083740234,190.943603515625,84.84693145751953,96.16554260253906,71.33416748046875
2021-03-31,369.2142639160156,369.6963195800781,338.2323608398437,309.3533935546875,126.9737319946289,159.9600067138672,32.52000045776367,207.29708862304688,83.01080322265625,192.10536193847656,85.3125991821289,96.18245697021484,71.30046844482422
2021-04-01,373.2014465332031,373.6551208496094,341.81610107421875,314.6268005371094,129.07347106933594,161.97999572753906,32.91999816894531,209.92416381835935,84.10505676269531,194.5126495361328,86.39298248291016,96.50572204589844,71.52992248535156
2021-04-05,378.55810546875,379.0172729492188,346.7461853027344,320.9082336425781,131.69577026367188,161.9199981689453,32.900001525878906,211.0781707763672,84.53345489501953,196.7804107666016,87.4267807006836,96.31108856201172,71.42024230957031
2021-04-06,378.3344421386719,378.7849426269531,346.5513000488281,320.685302734375,131.49745178222656,163.22000122070312,33.220001220703125,210.458984375,84.27734375,196.8547821044922,87.39883422851562,96.64957427978516,71.67333221435547
2021-04-07,378.7723083496094,379.25885009765625,346.9875793457031,321.4608154296875,131.86029052734375,162.75999450683594,33.099998474121094,207.06251525878903,83.00146484375,196.68746948242188,87.3336410522461,96.49725341796876,71.5889663696289
2021-04-08,380.5703125,381.0245971679688,348.67742919921875,324.8147888183594,133.2246551513672,164.50999450683594,33.459999084472656,208.8169860839844,83.70928955078125,197.83071899414065,87.87384033203125,96.73419189453124,71.74925994873047
2021-04-09,383.3370971679688,383.78460693359375,351.1841735839844,326.7825012207031,134.01809692382812,163.27000427246094,33.220001220703125,208.84515380859372,83.72325134277344,199.0297088623047,88.4512939453125,96.62416076660156,71.65641784667969
2021-04-12,383.4768371582031,383.9425354003906,351.3420104980469,326.3560791015625,133.91168212890625,162.27999877929688,33.0,208.0289001464844,83.31812286376953,199.08544921875,88.46990966796875,96.59882354736328,71.63957977294922
2021-04-13,384.6133117675781,385.0669555664063,352.2983093261719,330.1656188964844,135.4405517578125,163.42999267578125,33.220001220703125,207.4846954345703,83.17843627929688,199.64309692382807,88.68411254882812,96.8780746459961,71.82514953613281
2021-04-14,383.29986572265625,383.78460693359375,351.1656188964844,326.2009582519531,133.78585815429688,162.72000122070312,33.099998474121094,209.5301055908203,83.9886245727539,199.1969757080078,88.54443359375,96.80187225341795,71.77450561523438
