Date,accept_signal,signal_direction,realized_holding_days,realized_gross_return,realized_net_return,label_exit_reason
2019-09-10,0,1.0,10,0.008051267631016046,0.006851267631016046,horizon
2019-09-11,0,1.0,10,0.002884163440307397,0.001684163440307397,horizon
2019-09-12,0,1.0,10,0.002264746109313709,0.001064746109313709,horizon
2019-09-16,0,1.0,10,-0.0026846853554665095,-0.0038846853554665092,horizon
2019-10-03,0,1.0,10,0.0040600322758366225,0.002860032275836623,horizon
2019-10-04,0,1.0,10,0.02499741566325797,0.02379741566325797,horizon
2019-10-07,0,1.0,10,0.018097333079589717,0.016897333079589717,horizon
2019-10-08,0,1.0,10,0.008020406958938686,0.0068204069589386865,horizon
2019-10-09,0,1.0,10,0.016989666071838716,0.015789666071838716,horizon
2019-10-10,0,1.0,10,0.017548958776182566,0.016348958776182566,horizon
2019-10-11,0,1.0,10,0.013562367671228426,0.012362367671228426,horizon
2019-10-14,0,1.0,10,0.009593762343641732,0.008393762343641732,horizon
2019-10-15,0,1.0,10,-0.0005730637249219406,-0.0017730637249219405,horizon
2019-12-03,0,-1.0,10,-0.002828459771744729,-0.004028459771744729,horizon
2019-12-04,0,-1.0,10,0.005077222681199256,0.0038772226811992563,horizon
2019-12-05,0,-1.0,10,-0.0017223502034746652,-0.002922350203474665,horizon
2019-12-18,0,-1.0,10,-0.016134991489541672,-0.017334991489541672,horizon
2019-12-23,0,-1.0,10,-0.0019243832017630247,-0.0031243832017630244,horizon
2019-12-24,0,-1.0,10,-0.022378694244824526,-0.023578694244824526,horizon
2019-12-27,0,-1.0,10,-0.019204107471957776,-0.020404107471957776,horizon
2019-12-30,0,-1.0,10,-0.012914687845318795,-0.014114687845318795,horizon
2019-12-31,0,-1.0,10,-0.011130323835465195,-0.012330323835465194,horizon
2020-01-02,0,-1.0,10,-0.01328027250766528,-0.01448027250766528,horizon
2020-01-03,0,-1.0,10,-0.011565132989215243,-0.012765132989215243,horizon
2020-01-10,0,-1.0,10,0.004386174116964625,0.0031861741169646254,horizon
2020-01-13,1,-1.0,10,0.014401259110799813,0.013201259110799814,convergence
2020-01-14,1,-1.0,9,0.010427735845709218,0.009227735845709219,convergence
2020-01-15,1,-1.0,8,0.010813538404278678,0.009613538404278678,convergence
2020-01-16,1,-1.0,7,0.01084850348884192,0.009648503488841921,convergence
2020-01-17,1,-1.0,6,0.004652477068538552,0.0034524770685385522,convergence
2020-01-31,0,-1.0,10,-0.0018786755121418253,-0.003078675512141825,horizon
2020-02-03,0,-1.0,10,-0.0009226197596832186,-0.0021226197596832183,horizon
2020-02-04,0,-1.0,10,-0.004370844825440479,-0.005570844825440478,horizon
2020-02-05,0,-1.0,10,-0.010474572619928235,-0.011674572619928235,horizon
2020-02-07,0,-1.0,10,-0.004237186156256456,-0.005437186156256456,horizon
2020-02-11,1,-1.0,9,0.005632458510020921,0.0044324585100209216,convergence
2020-02-24,1,-1.0,1,0.0065785914950398094,0.00537859149503981,convergence
2020-02-28,1,1.0,2,0.028170761490766694,0.026970761490766694,convergence
2020-03-02,1,1.0,1,0.012853190242245738,0.011653190242245738,convergence
2020-03-09,0,1.0,4,-0.04399652752184746,-0.04519652752184746,stop_loss
2020-03-10,0,1.0,3,-0.05682391401341347,-0.05802391401341347,stop_loss
2020-03-11,0,1.0,2,-0.052953080463268076,-0.054153080463268076,stop_loss
2020-03-12,0,1.0,1,-0.03445015639284854,-0.03565015639284854,stop_loss
2020-03-13,0,1.0,2,-0.028471250655287328,-0.029671250655287328,stop_loss
2020-03-16,0,1.0,1,-0.04445760942581467,-0.04565760942581467,stop_loss
2020-03-17,0,1.0,2,-0.060432303802449905,-0.061632303802449905,stop_loss
2020-03-18,0,1.0,1,-0.04846366048475925,-0.04966366048475925,stop_loss
2020-03-19,0,1.0,10,0.011209939165539584,0.010009939165539584,horizon
2020-03-20,0,1.0,10,0.006692299989492501,0.005492299989492501,horizon
2020-03-23,0,1.0,10,0.06110789191595245,0.05990789191595245,horizon
2020-03-24,0,1.0,10,0.0681883249310351,0.0669883249310351,horizon
2020-03-25,0,1.0,10,0.02284009503333362,0.02164009503333362,horizon
2020-05-08,0,1.0,9,0.0008982074377703597,-0.0003017925622296402,convergence
2020-05-13,1,1.0,6,0.04238308981041783,0.04118308981041783,convergence
2020-05-14,1,1.0,5,0.048497300873706184,0.047297300873706184,convergence
2020-05-15,1,1.0,4,0.07370108638183126,0.07250108638183125,convergence
2020-05-18,1,1.0,3,0.032694252659530854,0.031494252659530854,convergence
2020-05-28,1,-1.0,10,0.0147459768662066,0.0135459768662066,convergence
2020-06-04,1,-1.0,5,0.03600437116360533,0.03480437116360533,convergence
2020-06-05,1,-1.0,4,0.05007365481004511,0.04887365481004511,convergence
2020-06-08,1,-1.0,3,0.06666555710551769,0.06546555710551769,convergence
2020-06-09,1,-1.0,2,0.045415612920159276,0.044215612920159277,convergence
2020-06-10,1,-1.0,1,0.03148963754596901,0.030289637545969007,convergence
2020-07-10,1,1.0,3,0.0313693197487388,0.0301693197487388,convergence
2020-07-23,1,-1.0,8,0.03549578454976965,0.03429578454976965,convergence
2020-07-27,1,-1.0,6,0.036593690584395766,0.035393690584395766,convergence
2020-08-31,0,-1.0,10,-0.05599774807686719,-0.05719774807686719,horizon
2020-09-03,0,-1.0,10,-0.04872011923986097,-0.04992011923986097,horizon
2020-09-04,0,-1.0,10,-0.008497202648607427,-0.009697202648607427,horizon
2020-09-08,0,-1.0,10,-0.023004887932060125,-0.024204887932060125,horizon
2020-09-09,0,-1.0,10,-3.9775925444462956e-05,-0.0012397759254444629,horizon
2020-09-10,0,-1.0,10,0.0013997444608198073,0.0001997444608198074,horizon
2020-09-11,1,-1.0,10,0.026986402461556036,0.025786402461556036,convergence
2020-09-14,1,-1.0,9,0.023707802388473365,0.022507802388473365,convergence
2020-09-15,1,-1.0,8,0.0358425496100212,0.0346425496100212,convergence
2020-09-16,1,-1.0,7,0.03408077261827325,0.03288077261827325,convergence
2020-09-17,1,-1.0,6,0.03872858853837613,0.03752858853837613,convergence
2020-09-18,1,-1.0,5,0.045990178982234564,0.044790178982234564,convergence
2020-09-21,1,-1.0,4,0.019900546636301808,0.01870054663630181,convergence
2020-11-10,0,-1.0,10,0.025609396113031035,0.024409396113031036,horizon
2020-11-11,0,-1.0,10,0.013481885622378176,0.012281885622378176,horizon
2020-11-12,0,-1.0,10,0.009590386378364624,0.008390386378364624,horizon
2020-11-13,1,-1.0,10,0.025065796166103826,0.023865796166103827,convergence
2020-11-16,1,-1.0,9,0.027410826698052393,0.026210826698052393,convergence
2020-11-17,1,-1.0,8,0.0267753689187602,0.0255753689187602,convergence
2020-12-31,0,-1.0,3,0.05597699428421299,0.05477699428421299,stop_loss
2021-01-04,0,-1.0,2,0.03678736272893879,0.03558736272893879,stop_loss
2021-01-06,0,1.0,1,-0.008867571005288788,-0.010067571005288788,stop_loss
2021-01-07,0,1.0,10,-0.010345314673284367,-0.011545314673284367,horizon
2021-01-08,0,1.0,10,-0.026182691878345654,-0.027382691878345654,horizon
2021-01-11,0,1.0,10,-0.016849521937290834,-0.018049521937290834,horizon
2021-01-12,0,1.0,10,-0.014886879022286248,-0.016086879022286248,horizon
2021-01-13,0,1.0,10,-0.0032801202714658473,-0.004480120271465847,horizon
2021-01-14,0,1.0,10,0.004185500808945086,0.0029855008089450866,horizon
2021-01-15,0,1.0,10,0.017873623773679626,0.016673623773679626,horizon
2021-01-19,0,1.0,10,0.02778762980261673,0.02658762980261673,horizon
2021-01-20,0,1.0,10,0.018600645421885442,0.017400645421885443,horizon
2021-01-21,0,1.0,10,0.0008701670745270285,-0.00032983292547297143,horizon
2021-02-12,0,-1.0,10,-0.001666717398943529,-0.0028667173989435288,horizon
2021-02-16,0,-1.0,10,-0.014243647844424334,-0.015443647844424334,horizon
2021-02-17,0,-1.0,10,-0.025542138622036248,-0.026742138622036248,horizon
2021-02-18,0,-1.0,10,-0.012900233796200311,-0.01410023379620031,horizon
2021-02-19,0,-1.0,10,-0.005087450165886409,-0.006287450165886409,horizon
2021-02-22,0,-1.0,10,-0.013380613984615763,-0.014580613984615763,horizon
2021-02-23,0,-1.0,10,-0.003516684596995834,-0.0047166845969958335,horizon
2021-02-24,0,-1.0,10,-0.0007404868226017491,-0.001940486822601749,horizon
2021-02-25,0,-1.0,10,0.008867011879899245,0.007667011879899245,horizon
2021-02-26,0,-1.0,10,-0.009487435693296131,-0.010687435693296131,horizon
2021-03-09,0,-1.0,10,0.018871527036919744,0.017671527036919744,horizon
2021-04-29,0,-1.0,10,0.007238493020811809,0.0060384930208118096,horizon
2021-04-30,0,-1.0,10,-0.0019813548647227286,-0.0031813548647227283,horizon
2021-05-26,0,1.0,1,0.016909259717842406,0.015709259717842407,stop_loss
2021-05-28,0,-1.0,4,-0.012368149874117051,-0.013568149874117051,stop_loss
2021-06-03,0,-1.0,1,-0.00991213160958404,-0.01111213160958404,stop_loss
2021-06-07,0,-1.0,10,0.01721351303749108,0.01601351303749108,horizon
2021-06-08,0,-1.0,10,0.014251599693130501,0.013051599693130501,horizon
2021-06-09,0,-1.0,10,0.011237431704567591,0.010037431704567591,horizon
2021-06-14,0,-1.0,10,0.016178312360373592,0.014978312360373593,horizon
2021-06-21,0,1.0,10,-0.021158171391289393,-0.022358171391289393,horizon
2021-06-30,1,1.0,9,0.009207952087438187,0.008007952087438187,convergence
2021-07-01,1,1.0,8,0.012126762512524536,0.010926762512524536,convergence
2021-07-02,1,1.0,7,0.011436597895945422,0.010236597895945422,convergence
2021-07-06,1,1.0,6,0.018032581960099936,0.016832581960099936,convergence
2021-07-07,1,1.0,5,0.013021473347993862,0.011821473347993862,convergence
2021-07-08,1,1.0,4,0.016855813187693247,0.015655813187693247,convergence
2021-07-09,1,1.0,3,0.008982911083841305,0.007782911083841305,convergence
2021-08-09,0,-1.0,10,0.019565257683507475,0.018365257683507476,horizon
2021-08-10,0,-1.0,10,0.02065804292135276,0.01945804292135276,horizon
2021-08-11,0,-1.0,10,0.01243143196708063,0.011231431967080631,horizon
2021-08-23,0,1.0,10,-0.0035384401612721383,-0.004738440161272138,horizon
2021-08-24,0,1.0,10,-0.001289896005625124,-0.0024898960056251238,horizon
2021-08-25,0,1.0,10,-0.010991760341337198,-0.012191760341337197,horizon
2021-08-27,0,1.0,10,-0.0010414951117936333,-0.002241495111793633,horizon
2021-08-30,0,1.0,10,-0.002208173330073393,-0.0034081733300733927,horizon
2021-09-08,0,1.0,10,-0.021584839125518673,-0.022784839125518673,horizon
2021-09-10,0,1.0,10,-0.018145954112056994,-0.019345954112056994,horizon
2021-09-13,0,1.0,10,-0.023412610034267978,-0.024612610034267977,horizon
2021-09-20,0,1.0,10,-0.004120900608986844,-0.0053209006089868435,horizon
2021-09-21,0,1.0,10,-0.006737819251428689,-0.007937819251428689,horizon
2021-09-22,0,1.0,10,-0.01213671986253173,-0.01333671986253173,horizon
2021-09-23,0,1.0,10,-0.013255756375807781,-0.014455756375807781,horizon
2021-09-24,0,1.0,10,-0.004081818896318534,-0.005281818896318534,horizon
2021-09-27,0,1.0,10,-0.00461075195179772,-0.00581075195179772,horizon
2021-09-28,0,1.0,10,0.0027607310844364186,0.0015607310844364187,horizon
2021-09-29,0,1.0,10,-0.002048395143373405,-0.0032483951433734046,horizon
2021-09-30,0,1.0,10,-0.00044269377639638563,-0.0016426937763963855,horizon
2021-10-01,0,1.0,10,-0.008719983138302467,-0.009919983138302467,horizon
2021-10-08,0,1.0,10,-0.011550611191066373,-0.012750611191066373,horizon
2021-10-19,0,1.0,10,0.02381588921070632,0.02261588921070632,horizon
2021-10-20,0,1.0,10,0.016949922253280292,0.015749922253280292,horizon
2021-11-01,0,-1.0,10,0.0030690326880580265,0.0018690326880580266,horizon
2021-11-02,0,-1.0,10,0.00033500971458577666,-0.0008649902854142232,horizon
2021-11-12,1,-1.0,3,0.015565006671744097,0.014365006671744097,convergence
2021-11-29,0,1.0,10,0.035584767673559003,0.034384767673559004,horizon
2021-11-30,0,1.0,10,0.051078109626568224,0.049878109626568225,horizon
2021-12-01,0,1.0,10,0.05106904071750629,0.04986904071750629,horizon
2021-12-02,0,1.0,10,0.05232349834477468,0.05112349834477468,horizon
2021-12-03,0,1.0,10,0.060104891270417404,0.058904891270417405,horizon
2021-12-06,0,1.0,10,0.03415452007171993,0.03295452007171993,horizon
2022-01-05,0,-1.0,10,0.0011460779450178649,-5.392205498213503e-05,horizon
2022-01-06,0,-1.0,10,0.0017929157695513176,0.0005929157695513177,horizon
2022-01-07,0,-1.0,10,0.0030999620630041136,0.0018999620630041137,horizon
2022-02-08,0,-1.0,10,-0.015616058192803539,-0.01681605819280354,horizon
2022-02-09,0,-1.0,10,-0.025608598289605933,-0.026808598289605932,horizon
2022-02-11,0,-1.0,10,-0.05242501005427158,-0.05362501005427158,horizon
2022-02-15,0,-1.0,10,-0.030809433678503417,-0.03200943367850342,horizon
2022-02-16,0,-1.0,10,-0.03381828155245614,-0.03501828155245614,horizon
2022-02-17,0,-1.0,10,-0.006835717203955927,-0.008035717203955926,horizon
2022-02-18,0,-1.0,10,0.005728834487683798,0.0045288344876837985,horizon
2022-02-22,1,-1.0,10,0.01907932050520289,0.01787932050520289,convergence
2022-02-23,1,-1.0,9,0.014943777530891378,0.013743777530891378,convergence
2022-02-24,1,-1.0,8,0.009660033814549607,0.008460033814549607,convergence
2022-02-28,1,-1.0,6,0.038065047690892584,0.036865047690892584,convergence
2022-03-01,1,-1.0,5,0.04009324300194894,0.03889324300194894,convergence
2022-03-02,1,-1.0,4,0.03775377837330396,0.03655377837330396,convergence
2022-03-03,1,-1.0,3,0.03915138083907088,0.03795138083907088,convergence
2022-03-04,1,-1.0,2,0.030093610338069343,0.028893610338069343,convergence
2022-04-13,0,-1.0,10,-0.004150875217415972,-0.005350875217415972,horizon
2022-04-14,0,-1.0,10,0.005544003954117471,0.004344003954117472,horizon
2022-04-18,0,-1.0,10,0.0045186039469209405,0.003318603946920941,horizon
2022-04-19,1,-1.0,10,0.010693659068480077,0.009493659068480077,convergence
2022-04-20,1,-1.0,9,0.013847763685554959,0.01264776368555496,convergence
2022-04-21,1,-1.0,8,0.020173542226807673,0.018973542226807673,convergence
2022-04-22,1,-1.0,7,0.016529211561733703,0.015329211561733704,convergence
2022-04-25,1,-1.0,6,0.020549014838864732,0.019349014838864732,convergence
2022-04-26,1,-1.0,5,0.008752726010049727,0.007552726010049728,convergence
2022-05-19,1,1.0,2,0.027527746622137972,0.026327746622137972,convergence
2022-05-20,1,1.0,1,0.015742219561775794,0.014542219561775795,convergence
2022-05-23,1,1.0,3,0.003654174603839877,0.0024541746038398773,convergence
2022-06-13,0,1.0,7,-0.0030733200711372533,-0.004273320071137253,convergence
2022-06-17,1,1.0,3,0.009399750636601478,0.008199750636601479,convergence
2022-07-05,0,-1.0,10,0.016301213242106094,0.015101213242106094,horizon
2022-07-08,0,1.0,10,-0.015456176758761764,-0.016656176758761763,horizon
2022-07-11,0,1.0,10,-0.00941169288431487,-0.01061169288431487,horizon
2022-07-14,1,1.0,10,0.014004543548133519,0.01280454354813352,convergence
2022-07-15,1,1.0,9,0.00944984853151043,0.00824984853151043,convergence
2022-07-18,1,1.0,8,0.011228189353741591,0.010028189353741591,convergence
2022-07-19,1,1.0,7,0.00457723316751224,0.0033772331675122405,convergence
2022-07-21,1,1.0,5,0.0169927042878828,0.0157927042878828,convergence
2022-07-22,1,1.0,4,0.017851226727392255,0.016651226727392256,convergence
2022-07-25,1,1.0,3,0.009156038694849933,0.007956038694849933,convergence
2022-08-30,0,1.0,10,-0.009024087957897553,-0.010224087957897553,horizon
2022-08-31,0,1.0,10,-0.006715039927175148,-0.007915039927175148,horizon
2022-09-01,0,1.0,10,-0.008754319250310338,-0.009954319250310338,horizon
2022-09-02,0,1.0,10,-0.0038470623481337007,-0.0050470623481337,horizon
2022-09-06,0,1.0,10,-0.011414438832319185,-0.012614438832319184,horizon
2022-09-07,0,1.0,10,-0.02065889185733427,-0.02185889185733427,horizon
2022-09-14,0,1.0,9,-0.05676674416787053,-0.05796674416787053,stop_loss
2022-09-15,0,1.0,8,-0.05491952349465601,-0.05611952349465601,stop_loss
2022-09-16,0,1.0,7,-0.05045746940945817,-0.051657469409458166,stop_loss
2022-09-19,0,1.0,6,-0.05057441709563815,-0.051774417095638146,stop_loss
2022-09-20,0,1.0,5,-0.048277459620903684,-0.049477459620903684,stop_loss
2022-09-21,0,1.0,4,-0.04190647985895657,-0.04310647985895657,stop_loss
2022-09-22,0,1.0,3,-0.03887586546381527,-0.04007586546381527,stop_loss
2022-09-23,0,1.0,2,-0.02801143156111463,-0.02921143156111463,stop_loss
2022-09-26,0,1.0,1,-0.015769724156485587,-0.016969724156485587,stop_loss
2022-09-27,0,1.0,10,-0.019565026370746974,-0.020765026370746974,horizon
2022-09-28,0,1.0,10,-0.035836366758823957,-0.037036366758823956,horizon
2022-09-29,0,1.0,10,-0.04560631759082412,-0.04680631759082412,horizon
2022-09-30,0,1.0,10,-0.048127948376689655,-0.049327948376689655,horizon
2022-10-03,0,1.0,10,-0.048387887527193474,-0.049587887527193474,horizon
2022-10-04,0,1.0,10,-0.03886233894859625,-0.04006233894859625,horizon
2022-10-05,0,1.0,10,-0.03566004812392354,-0.03686004812392354,horizon
2022-10-06,0,1.0,10,-0.03573122684228691,-0.03693122684228691,horizon
2022-10-07,0,1.0,10,-0.022138920562302822,-0.02333892056230282,horizon
2022-10-10,0,1.0,10,-0.009277496730187185,-0.010477496730187184,horizon
2022-10-11,1,1.0,10,0.013769387518671738,0.012569387518671739,convergence
2022-10-12,1,1.0,9,0.03069271459529599,0.02949271459529599,convergence
2022-10-13,1,1.0,8,0.03899694513005203,0.03779694513005203,convergence
2022-10-14,1,1.0,7,0.03692941840522623,0.03572941840522623,convergence
2022-10-17,1,1.0,6,0.03457094573217834,0.03337094573217834,convergence
2022-10-18,1,1.0,5,0.030665979019187883,0.029465979019187884,convergence
2022-11-11,0,-1.0,10,0.0005600522370863281,-0.0006399477629136718,horizon
2022-11-14,0,-1.0,10,-0.005348385179232196,-0.006548385179232195,horizon
2022-11-15,0,-1.0,10,-0.022609142406433858,-0.023809142406433857,horizon
2022-11-16,0,-1.0,10,-0.025903661197977712,-0.02710366119797771,horizon
2022-12-01,0,-1.0,10,-0.011102246203939625,-0.012302246203939625,horizon
2022-12-02,0,-1.0,10,0.0045112348553773,0.0033112348553773,horizon
2022-12-05,0,-1.0,10,0.0030702928030570398,0.0018702928030570399,horizon
2022-12-06,0,-1.0,10,0.008740142449939814,0.007540142449939814,horizon
2022-12-07,0,-1.0,10,-0.002842847848762098,-0.0040428478487620975,horizon
2022-12-08,0,-1.0,10,-0.0030310326532276832,-0.004231032653227683,horizon
2023-01-13,1,1.0,5,0.005402841584498219,0.0042028415844982195,convergence
2023-01-19,1,1.0,2,0.01063238321560478,0.00943238321560478,convergence
2023-01-20,1,1.0,1,0.005663320054110521,0.004463320054110521,convergence
2023-02-01,0,-1.0,7,0.047144168731548586,0.045944168731548586,stop_loss
2023-02-07,0,1.0,3,-0.02638550775089632,-0.02758550775089632,stop_loss
2023-02-08,0,1.0,2,-0.022192067787062175,-0.023392067787062175,stop_loss
2023-02-09,0,1.0,1,-0.013856438374097557,-0.015056438374097557,stop_loss
2023-02-10,0,1.0,10,0.004513442572608106,0.0033134425726081065,horizon
2023-02-13,0,1.0,10,-0.0010850179536201487,-0.0022850179536201484,horizon
2023-02-14,0,1.0,10,0.00576088096501115,0.004560880965011151,horizon
2023-02-15,0,1.0,10,0.008305748718752781,0.0071057487187527815,horizon
2023-02-16,0,1.0,10,0.008517319533749124,0.007317319533749124,horizon
2023-02-17,1,1.0,10,0.0104604142187954,0.0092604142187954,convergence
2023-02-22,1,1.0,8,0.012149784109330763,0.010949784109330764,convergence
2023-03-28,0,-1.0,10,-0.008240730491638093,-0.009440730491638093,horizon
2023-03-29,0,-1.0,10,-0.006269210894191524,-0.007469210894191523,horizon
2023-03-30,0,-1.0,10,-0.00881557153914736,-0.01001557153914736,horizon
2023-03-31,0,-1.0,10,-0.014503296746684491,-0.01570329674668449,horizon
2023-04-04,0,-1.0,10,-0.012284915030337462,-0.013484915030337462,horizon
2023-04-05,0,-1.0,10,-0.011826710275269825,-0.013026710275269825,horizon
2023-04-06,0,-1.0,10,-0.015057470581351762,-0.01625747058135176,horizon
2023-04-10,0,-1.0,10,-0.011079405555981303,-0.012279405555981303,horizon
2023-04-11,0,-1.0,10,0.005675823830305404,0.004475823830305405,horizon
2023-04-12,0,-1.0,10,0.00916063896451158,0.00796063896451158,horizon
2023-04-13,0,-1.0,10,0.011713918181322391,0.010513918181322392,horizon
2023-04-14,0,-1.0,10,0.010577248815815565,0.009377248815815566,horizon
2023-04-17,0,-1.0,10,0.014031289919131051,0.012831289919131052,horizon
2023-04-18,0,-1.0,10,0.020770239706187965,0.019570239706187965,horizon
2023-04-19,0,-1.0,10,0.028459925532066777,0.027259925532066777,horizon
2023-04-20,0,-1.0,10,0.03381804066991334,0.03261804066991334,horizon
2023-04-21,0,-1.0,10,0.03346827218891324,0.03226827218891324,horizon
2023-04-24,0,-1.0,10,0.02976984687743567,0.02856984687743567,horizon
