Date,AAPL,BAC,CVX,JPM,KO,MSFT,PEP,QQQ,SPY,XOM
2018-01-31,39.138031005859375,26.231595993041992,87.09113311767578,92.10901641845703,36.60084915161133,86.99565887451172,92.36898803710938,160.38674926757812,247.4811553955078,59.73886489868164
2018-02-01,39.219844818115234,26.641469955444336,87.2439956665039,93.06458282470703,36.49317932128906,86.30892181396484,92.36898803710938,159.0233612060547,247.2002410888672,60.95003128051758
2018-02-02,37.51808547973633,26.190610885620117,82.3874282836914,91.00215148925781,35.9394416809082,84.03813171386719,91.1174545288086,155.8516387939453,241.8186798095703,57.84334182739258
2018-02-05,36.58071517944336,24.805259704589844,78.24652099609375,86.63841247558594,34.52431106567383,80.57697296142578,87.88489532470703,149.70687866210938,231.70526123046875,54.55189514160156
2018-02-06,38.10950469970703,25.575807571411133,81.41476440429688,89.27415466308594,34.35512161254883,83.6260757446289,87.19385528564453,153.67398071289062,236.27035522460938,53.61440658569336
2018-02-07,37.293678283691406,25.616792678833008,80.10159301757812,89.8793716430664,34.2705192565918,82.05119323730469,87.14778900146484,151.68576049804688,234.98866271972656,52.64954376220703
2018-02-08,36.26748275756836,24.37898826599121,78.0241928100586,85.90576934814453,33.14765548706055,77.83920288085938,84.57560729980469,145.28541564941406,226.17442321777344,52.05422592163086
2018-02-09,36.71108627319336,24.86263656616211,78.85794067382812,87.62580108642578,33.17072677612305,80.74178314208984,85.366455078125,147.7943878173828,229.57191467285156,52.38602828979492
2018-02-12,38.18977355957031,25.510229110717773,79.1914291381836,88.97953033447266,33.81676483154297,81.61166381835938,85.94232177734375,150.4169921875,232.94309997558594,52.82845687866211
2018-02-13,38.57233428955078,25.55940818786621,78.7120361328125,89.52899169921875,33.985958099365234,82.25263977050781,86.10355377197266,151.1934051513672,233.52243041992188,52.745506286621094
2018-02-14,39.283504486083984,26.231595993041992,78.94827270507812,91.59935760498047,33.9167366027832,83.5405502319336,83.77705383300781,154.02426147460938,236.67417907714844,52.85611343383789
2018-02-15,40.60260009765625,26.40374183654785,78.96231079101562,91.98161315917969,34.43972396850586,85.24246215820312,85.2052001953125,156.88357543945312,239.69415283203125,52.68328857421875
2018-02-16,40.47114181518555,26.207006454467773,78.68865203857422,91.3206787109375,34.59354019165039,84.6352767944336,85.2743148803711,156.1830596923828,239.76438903808594,52.91142272949219
2018-02-20,40.335025787353516,26.17421531677246,77.87468719482422,91.34456634521484,33.83214569091797,85.29764556884766,84.06114959716797,156.4954071044922,238.2632293701172,52.365291595458984
2018-02-21,40.151947021484375,26.12503433227539,76.52738952636719,91.726806640625,33.33223342895508,84.16609191894531,82.9247817993164,156.05044555664062,237.0780487060547,51.77078628540039
2018-02-22,40.48758316040039,25.977476119995117,77.10981750488281,91.55956268310547,33.470672607421875,84.38688659667969,83.8922348022461,156.0315399169922,237.3853302001953,52.44134521484375
2018-02-23,41.191715240478516,26.25618553161621,79.00440979003906,93.41495513916016,33.8705940246582,86.53036499023438,84.21471405029297,159.22219848632812,241.1690216064453,53.59579849243164
2018-02-26,42.00615310668945,26.575881958007812,80.41481018066406,94.57756042480469,33.8629035949707,87.7815170288086,85.18218231201172,161.3335723876953,243.9695281982422,54.50139236450195
2018-02-27,41.870018005371094,26.502105712890625,79.72015380859375,93.45478057861328,33.54757308959961,86.65916442871094,85.14379119873047,159.33583068847656,240.9231719970703,53.57505416870117
2018-02-28,41.80664825439453,26.313568115234375,78.53426361083984,91.97364807128906,33.239952087402344,86.26361083984375,84.25310516357422,158.31324768066406,238.482666015625,52.358375549316406
2018-03-01,41.0743522644043,25.902162551879883,78.61846923828125,90.3252944946289,33.401458740234375,85.417236328125,83.63043975830078,155.72853088378906,235.01492309570312,51.98508071899414
2018-03-02,41.358367919921875,26.025583267211914,78.33778381347656,90.23768615722656,33.62448501586914,85.60124969482422,84.34205627441406,157.15818786621094,236.22642517089844,52.22705078125
2018-03-05,41.501522064208984,26.436992645263672,79.39735412597656,91.62327575683594,33.75522232055664,86.14398193359375,84.64373016357422,158.90028381347656,238.95668029785156,52.72476577758789
2018-03-06,41.4663200378418,26.4205379486084,79.74822235107422,91.702880859375,33.7859992980957,85.849609375,84.75975799560547,159.57249450683594,239.56248474121094,52.66257095336914
2018-03-07,41.081398010253906,26.478132247924805,79.88153076171875,91.36046600341797,33.7014045715332,86.34637451171875,84.96087646484375,159.94171142578125,239.47467041015625,51.335269927978516
2018-03-08,41.52968215942383,26.494590759277344,79.53771209716797,91.36845397949219,34.18590545654297,86.87077331542969,86.69349670410156,160.8223114013672,240.63352966308594,51.23849868774414
2018-03-09,42.24321365356445,26.922452926635742,82.2532730102539,93.99624633789062,34.470481872558594,88.81188201904297,87.04930877685547,163.9467315673828,244.82115173339844,51.542659759521484
2018-03-12,42.651615142822266,27.021190643310547,81.95155334472656,93.69366455078125,34.24745178222656,89.02344512939453,87.21173858642578,164.81771850585938,244.51388549804688,52.01273727416992
2018-03-13,42.240867614746094,26.626237869262695,81.71997833251953,92.57086944580078,34.27821350097656,86.85237121582031,87.86920928955078,162.5738525390625,242.93370056152344,51.521915435791016
2018-03-14,41.88175964355469,26.445219039916992,80.78670501708984,91.5356674194336,33.96784591674805,86.33719635009766,87.10343933105469,162.54544067382812,241.68701171875,50.87901306152344
2018-03-15,41.93105697631836,26.412311553955078,81.10248565673828,91.76660919189453,33.88251495361328,86.6407699584961,86.6238784790039,162.40341186523438,241.42361450195312,51.44588851928711
2018-03-16,41.78318786621094,26.46990394592285,80.9761734008789,91.92585754394531,33.719581604003906,87.02713775634766,86.35319519042969,161.9205780029297,241.6853790283203,51.92979431152344
2018-03-19,41.144771575927734,26.313568115234375,79.9166030883789,91.20122528076172,33.56440353393555,85.45405578613281,85.36309814453125,158.4657745361328,238.41534423828125,51.25923156738281
2018-03-20,41.13069152832031,26.313568115234375,80.34465026855469,91.28880310058594,33.48680877685547,85.6748046875,85.00727081298828,158.9873809814453,238.82077026367188,51.14862060546875
2018-03-21,40.198883056640625,26.223068237304688,82.12699127197266,91.36845397949219,33.362667083740234,85.0768814086914,84.11000061035156,158.2950897216797,238.36244201660156,51.87448501586914
2018-03-22,39.630889892578125,25.136945724487305,79.78329467773438,87.55413818359375,33.17646026611328,82.6021957397461,83.49122619628906,154.38795471191406,232.40411376953125,50.80988311767578
2018-03-23,38.713165283203125,24.001466751098633,79.27809143066406,85.2129898071289,32.84284210205078,80.2011489868164,82.1066665649414,150.31959533691406,227.45050048828125,50.388206481933594
2018-03-26,40.55094528198242,25.04643440246582,80.94110107421875,87.84080505371094,33.12215805053711,86.2728042602539,82.61717224121094,155.90530395507812,233.6732940673828,51.15554428100586
2018-03-27,39.51118850708008,24.28944969177246,80.4569320678711,86.13668823242188,33.27733612060547,82.30781555175781,83.25917053222656,150.86021423339844,229.69808959960938,50.94815444946289
2018-03-28,39.07462692260742,24.182479858398438,78.66057586669922,86.00132751464844,33.6109619140625,82.23421478271484,84.45034790039062,149.12474060058594,229.01939392089844,50.33289337158203
2018-03-29,39.3797492980957,24.676176071166992,80.02186584472656,87.5700454711914,33.69630813598633,83.96373748779297,84.42713928222656,151.85594177246094,231.9457244873047,51.57723617553711
2018-04-02,39.12156295776367,24.116662979125977,78.7588119506836,85.88188934326172,33.106624603271484,81.43388366699219,82.80281829833984,147.47462463378906,226.93922424316406,50.6163330078125
2018-04-03,39.522911071777344,24.3470458984375,80.57621002197266,87.0604248046875,33.65749740600586,82.52861785888672,83.6845932006836,149.13421630859375,229.84791564941406,51.86066818237305
2018-04-04,40.27869415283203,24.58565902709961,80.33060455322266,88.3823013305664,34.32476043701172,84.93887329101562,85.22386169433594,151.486083984375,232.30706787109375,51.756961822509766
2018-04-05,40.5579948425293,24.94770050048828,82.30237579345703,89.54279327392578,34.448909759521484,84.98486328125,85.52552032470703,152.34906005859375,234.14048767089844,52.551944732666016
2018-04-06,39.520572662353516,24.37995719909668,80.52710723876953,87.309814453125,34.076480865478516,83.0069808959961,84.54315948486328,148.5367889404297,228.92242431640625,51.756961822509766
2018-04-09,39.91252517700195,24.577430725097656,81.38317108154297,88.3582763671875,34.006649017333984,83.5037612915039,84.60506439208984,149.57994079589844,230.0507354736328,51.756961822509766
2018-04-10,40.66362380981445,25.07935333251953,83.39704132080078,90.04698944091797,34.13079833984375,85.44485473632812,84.62051391601562,152.88015747070312,233.70855712890625,53.27780532836914
2018-04-11,40.473487854003906,24.602115631103516,83.67772674560547,88.53437805175781,34.13079833984375,84.50648498535156,84.06361389160156,151.99818420410156,232.48342895507812,53.52667236328125
2018-04-12,40.87251663208008,25.2192325592041,83.6636962890625,90.73531341552734,34.161834716796875,86.08878326416016,83.77742767333984,153.82847595214844,234.39605712890625,53.38149642944336
2018-04-13,41.01097869873047,24.51983070373535,84.14785766601562,88.27825164794922,34.534244537353516,85.62882232666016,84.51223754882812,153.0319061279297,233.70855712890625,53.810096740722656
2018-04-16,41.26681900024414,24.626800537109375,84.69519805908203,88.2061996459961,34.6661491394043,86.63158416748047,85.0227279663086,154.1983184814453,235.6300811767578,54.29399871826172
2018-04-17,41.83482360839844,24.717315673828125,85.22845458984375,88.2061996459961,34.821327209472656,88.37947845458984,84.2105712890625,157.5174560546875,238.1510009765625,54.14883041381836
2018-04-18,41.74093246459961,24.29767608642578,86.8844985961914,87.49390411376953,34.534244537353516,88.7198715209961,82.74864196777344,157.83995056152344,238.3271942138672,54.76408004760742
2018-04-19,40.5579948425293,24.832508087158203,86.80729675292969,89.41474914550781,34.37907409667969,88.4162826538086,81.65805053710938,156.3889617919922,237.0050811767578,54.902339935302734
2018-04-20,38.896240234375,24.898334503173828,85.82492065429688,89.21465301513672,33.93682861328125,87.39513397216797,79.26793670654297,153.91383361816406,234.9954833984375,54.61199188232422
2018-04-23,38.78358459472656,24.94770050048828,86.71611022949219,88.78246307373047,34.12303161621094,87.71710968017578,79.34529113769531,153.52499389648438,234.96017456054688,55.00603103637695
2018-04-24,38.24375915527344,24.84073829650879,85.98631286621094,88.36628723144531,33.4169807434082,85.66565704345703,78.4634780883789,150.272216796875,231.79591369628906,54.162654876708984
2018-04-25,38.410396575927734,24.799591064453125,86.11264038085938,88.03013610839844,32.92042541503906,84.92047119140625,78.23918151855469,150.45240783691406,232.3687744140625,54.9576301574707
2018-04-26,38.54417419433594,24.741989135742188,87.16519927978516,88.11817169189453,33.16872787475586,86.71434783935547,79.87125396728516,153.61984252929688,234.73101806640625,55.897804260253906
2018-04-27,38.09823226928711,24.807819366455078,88.84925842285156,87.55794525146484,33.60319137573242,88.14948272705078,78.6723403930664,153.71466064453125,234.95135498046875,53.77553939819336
2018-04-30,38.788272857666016,24.61857795715332,87.78971099853516,87.06170654296875,33.52560043334961,86.03359985351562,78.07674407958984,152.62408447265625,233.1444549560547,53.74788284301758
2018-05-01,39.68955993652344,24.64325714111328,87.61426544189453,87.06170654296875,33.0445671081543,87.39513397216797,76.67671203613281,154.3690185546875,233.55873107910156,53.19484329223633
2018-05-02,41.44285202026367,24.338815689086914,88.05632781982422,86.3734130859375,32.63336181640625,86.0244140625,75.20709228515625,153.45860290527344,231.98985290527344,53.09115219116211
2018-05-03,41.51795959472656,24.026155471801758,88.42123413085938,85.82919311523438,32.50144958496094,86.53958892822266,75.49325561523438,153.4396209716797,231.47860717773438,52.91142272949219
2018-05-04,43.14684295654297,24.108427047729492,88.08439636230469,86.78157806396484,32.86611557006836,87.54235076904297,76.56842041015625,156.3509979248047,234.47544860839844,53.160282135009766
2018-05-07,43.459007263183594,24.388185501098633,87.67040252685547,87.53392791748047,32.695411682128906,88.51749420166016,75.98057556152344,157.6502685546875,235.26869201660156,53.740966796875
2018-05-08,43.66791534423828,24.626800537109375,88.81420135498047,88.83048248291016,32.43937683105469,88.14027404785156,74.8667221069336,157.48902893066406,235.26869201660156,53.982906341552734
2018-05-09,43.97538757324219,25.276830673217773,90.32283020019531,90.76731872558594,32.41610336303711,89.17982482910156,74.37944030761719,159.20545959472656,237.54275512695312,55.2548828125
2018-05-10,44.604408264160156,25.416702270507812,90.39301300048828,91.47163391113281,32.726463317871094,90.07218933105469,75.2380142211914,160.85557556152344,239.76385498046875,56.49230194091797
2018-05-11,44.43476867675781,25.441389083862305,91.10871887207031,91.12747192382812,32.695411682128906,89.87898254394531,75.36177825927734,160.7039031982422,240.49549865722656,56.75766372680664
2018-05-14,44.33108901977539,25.605947494506836,91.49466705322266,91.15949249267578,32.617835998535156,90.1825942993164,75.14518737792969,160.97891235351562,240.610107421875,57.14173126220703
2018-05-15,43.928192138671875,25.688234329223633,91.0385513305664,90.46320343017578,32.36955261230469,89.5294189453125,74.87449645996094,159.19595336914062,238.95306396484375,57.113800048828125
2018-05-16,44.33815002441406,25.556581497192383,90.91224670410156,90.71129608154297,32.23765182495117,89.76041412353516,75.17611694335938,160.2486572265625,239.95777893066406,57.27439880371094
2018-05-17,44.05777359008789,25.350872039794922,91.63423919677734,90.40718078613281,32.81956100463867,88.86416625976562,75.74079132080078,159.63223266601562,239.75515747070312,57.17662048339844
2018-05-18,43.897552490234375,24.898334503173828,90.501708984375,88.9425277709961,32.726463317871094,89.03047943115234,75.42365264892578,158.8071746826172,239.15579223632812,56.771629333496094
2018-05-21,44.20857238769531,25.136945724487305,91.57052612304688,89.75889587402344,32.904903411865234,90.17615509033203,76.97065734863281,159.69862365722656,240.9538116455078,57.455963134765625
2018-05-22,44.097835540771484,25.416702270507812,90.76361083984375,90.44719696044922,32.78076171875,90.08375549316406,77.2955093383789,159.489990234375,240.28396606445312,57.00904083251953
2018-05-23,44.38057327270508,25.04643440246582,91.09627532958984,90.03099060058594,32.897151947021484,91.15552520751953,77.69770812988281,160.8365936279297,240.94503784179688,57.36518478393555
2018-05-24,44.33108901977539,24.85719108581543,89.61695098876953,89.02255249023438,32.8350715637207,90.8321762084961,77.48889923095703,160.7891845703125,240.45140075683594,56.05238342285156
2018-05-25,44.432403564453125,24.816051483154297,86.4883804321289,88.56637573242188,32.897151947021484,90.87834930419922,77.58944702148438,160.950439453125,239.8785400390625,54.963016510009766
2018-05-29,44.272186279296875,23.828670501708984,85.92212677001953,84.78072357177734,33.11440658569336,90.55497741699219,78.20050048828125,160.2391357421875,237.11964416503906,54.76052474975586
2018-05-30,44.177940368652344,24.2647647857666,88.59060668945312,86.71754455566406,33.46355056762695,91.42347717285156,78.76518249511719,161.38661193847656,240.28396606445312,56.91128158569336
2018-05-31,44.02949905395508,23.992130279541016,87.98188018798828,85.64511108398438,33.362667083740234,91.32186126708984,78.2562026977539,161.28231811523438,238.8119659423828,56.72971725463867
2018-06-01,44.82353973388672,24.289546966552734,87.66336822509766,86.75756072998047,33.45578384399414,93.12352752685547,78.2562026977539,163.81439208984375,241.1565399169922,57.14173126220703
2018-06-04,45.19815444946289,24.289546966552734,86.5379409790039,86.79759216308594,33.74285888671875,93.93658447265625,78.15472412109375,165.2938232421875,242.30239868164062,56.541194915771484
2018-06-05,45.546871185302734,24.058225631713867,86.87061309814453,86.30938720703125,33.448020935058594,94.41705322265625,78.22498321533203,165.8058319091797,242.4786834716797,56.33869552612305
2018-06-06,45.70471954345703,24.818302154541016,87.33069610595703,88.32625579833984,33.719581604003906,94.6942138671875,78.7089614868164,166.7731170654297,244.50595092773438,57.30232238769531
2018-06-07,45.58220672607422,24.85961151123047,89.86467742919922,88.67842864990234,33.70405578613281,93.20667266845703,78.966552734375,165.41708374023438,244.47950744628906,57.87493896484375
2018-06-08,45.16753387451172,24.79351806640625,89.49662017822266,88.92652130126953,34.099769592285156,93.8996353149414,80.00476837158203,165.42649841308594,245.20230102539062,58.37770080566406
2018-06-11,45.05678176879883,24.834823608398438,90.28937530517578,88.70242309570312,34.23941421508789,93.36375427246094,80.5667953491211,165.8722686767578,245.5284423828125,58.0285758972168
2018-06-12,45.304176330566406,24.702638626098633,89.94961547851562,88.19023132324219,34.45665740966797,93.60397338867188,81.55818176269531,166.7447052001953,245.84571838378906,57.553707122802734
2018-06-13,44.931907653808594,24.653072357177734,89.94255065917969,88.01411437988281,34.27821350097656,93.17896270751953,82.17487335205078,166.73524475097656,245.06126403808594,56.918243408203125
2018-06-14,44.95547866821289,24.372167587280273,89.5461654663086,86.46144104003906,34.11383819580078,93.70559692382812,82.06555938720703,168.42324829101562,245.6782684326172,57.183631896972656
2018-06-15,44.49366760253906,24.190406799316406,87.79784393310547,86.35743713378906,34.536521911621094,92.51370239257812,84.00146484375,167.8353271484375,245.36483764648438,56.32472610473633
2018-06-18,44.47010040283203,24.289546966552734,89.16393280029297,86.58149719238281,34.09034729003906,93.18819427490234,82.26072692871094,167.73837280273438,244.86021423339844,56.436458587646484
2018-06-19,43.751487731933594,24.173885345458984,88.85957336425781,86.07728576660156,34.129486083984375,93.18819427490234,82.7134780883789,167.26316833496094,243.92164611816406,56.35265350341797
2018-06-20,43.94233322143555,24.157363891601562,88.68262481689453,86.06928253173828,33.86333084106445,94.12137603759766,82.59639739990234,168.45111083984375,244.33775329589844,56.178070068359375
2018-06-21,43.69728469848633,24.19867515563965,86.77149963378906,86.04528045654297,33.730262756347656,93.44688415527344,83.71269226074219,166.98757934570312,242.80606079101562,55.64737319946289
2018-06-22,43.570045471191406,23.950815200805664,88.54813385009766,84.63665771484375,33.85551452636719,92.77241516113281,84.59476470947266,166.61692810058594,243.248779296875,56.827484130859375
2018-06-25,42.922115325927734,23.52947235107422,86.78565979003906,83.86833953857422,34.11383819580078,90.90607452392578,85.0787353515625,162.8629913330078,239.9374542236328,55.682273864746094
2018-06-26,43.454593658447266,23.579038619995117,87.8827896118164,83.92436981201172,33.91812515258789,91.54360961914062,84.34496307373047,163.52828979492188,240.4687042236328,56.31074523925781
2018-06-27,43.3909912109375,23.3311824798584,89.1851806640625,82.6277847290039,33.714603424072266,90.12073516845703,84.5167007446289,161.30441284179688,238.4766082763672,57.05793380737305
2018-06-28,43.70670700073242,23.686439514160156,88.94451141357422,83.98037719726562,34.02772521972656,91.12783813476562,84.83674621582031,162.6919403076172,239.84014892578125,57.239479064941406
2018-06-29,43.614810943603516,23.289880752563477,89.48954010009766,83.39612579345703,34.33300018310547,91.1093521118164,84.98506164550781,163.12911987304688,240.1854705810547,57.77020263671875
2018-07-02,44.1025390625,23.364234924316406,87.94649505615234,84.1004409790039,34.24690246582031,92.40287780761719,85.50028228759766,164.22198486328125,240.69886779785156,57.09284210205078
2018-07-03,43.334442138671875,22.95114517211914,88.28624725341797,82.92391967773438,34.43476104736328,91.515869140625,84.93041229248047,162.32130432128906,239.84886169433594,57.42803192138672
2018-07-05,43.68315505981445,23.066804885864258,87.7553939819336,83.46306610107422,34.959228515625,92.171875,85.51588439941406,164.3360595703125,241.8056182861328,57.47691345214844
2018-07-06,44.28868865966797,23.157686233520508,87.86863708496094,83.73668670654297,34.94357681274414,93.46539306640625,85.52367401123047,166.89251708984375,243.850830078125,57.490867614746094
2018-07-09,44.90363311767578,24.000391006469727,89.17811584472656,86.3277587890625,34.755714416503906,94.10292053222656,84.11857604980469,168.39410400390625,246.04664611816406,57.8889045715332
2018-07-10,44.849449157714844,23.81863021850586,90.31060028076172,85.79667663574219,35.201904296875,94.35237121582031,88.12312316894531,168.5176544189453,246.93191528320312,58.41960525512695
2018-07-11,44.267486572265625,23.694705963134766,87.42979431152344,85.61160278320312,35.06099319458008,94.22299194335938,87.84990692138672,167.66229248046875,245.12583923339844,57.67242431640625
2018-07-12,45.00967025756836,23.769065856933594,87.95356750488281,85.98176574707031,34.967071533203125,96.2649154663086,87.06148529052734,170.5514373779297,247.34808349609375,57.74225997924805
2018-07-13,45.08034896850586,23.587303161621094,87.79784393310547,85.58747863769531,35.02186584472656,97.41056823730469,87.96701049804688,170.6939697265625,247.54283142089844,58.17520523071289
2018-07-16,44.98139953613281,24.603496551513672,87.04756164550781,88.98328399658203,35.01402282714844,96.93014526367188,88.1777572631836,170.2853240966797,247.3215789794922,57.60261154174805
2018-07-17,45.10861587524414,24.79351806640625,86.29019927978516,88.91890716552734,35.42106628417969,97.89104461669922,89.67652893066406,171.32122802734375,248.32196044921875,57.47691345214844
2018-07-18,44.8612174987793,24.892654418945312,86.02122497558594,89.74775695800781,35.31932067871094,97.12419128417969,89.63748168945312,170.99806213378906,248.84437561035156,57.4140625
2018-07-19,45.20994186401367,24.51261329650879,86.12032318115234,88.42803955078125,35.31148147583008,96.45893096923828,90.37128448486328,170.1427764892578,247.90589904785156,57.26741409301758
2018-07-20,45.10626983642578,24.892654418945312,86.54500579833984,89.54657745361328,35.44457244873047,98.18669128417969,90.5586166381836,170.1047821044922,247.62254333496094,56.841461181640625
2018-07-23,45.146324157714844,25.40488624572754,85.87967681884766,91.2123031616211,35.18623352050781,99.75740051269531,89.29403686523438,170.64645385742188,248.08297729492188,56.841461181640625
2018-07-24,45.47383117675781,25.470975875854492,87.66336822509766,91.85606384277344,35.428897857666016,99.47098541259766,89.56724548339844,171.34971618652344,249.33135986328125,57.965728759765625
2018-07-25,45.902652740478516,25.66925811767578,88.40656280517578,92.68486022949219,36.0786247253418,102.39985656738281,89.93414306640625,173.74459838867188,251.456298828125,58.3707275390625
2018-07-26,45.758914947509766,25.561864852905273,87.73412322998047,92.41932678222656,36.196041107177734,101.28187561035156,89.77017974853516,171.1121368408203,250.8631134033203,58.82461929321289
2018-07-27,44.997886657714844,25.661001205444336,89.16393280029297,93.3688735961914,36.17255401611328,99.48945617675781,89.20817565917969,168.80271911621094,249.16319274902344,57.20455551147461
2018-07-30,44.74577331542969,25.867544174194336,90.48048400878906,93.93216705322266,36.18821334838867,97.35516357421875,89.13011169433594,166.4173583984375,247.86166381835938,57.07887649536133
2018-07-31,44.835296630859375,25.51228904724121,89.37628173828125,92.49980163574219,36.501319885253906,98.01116180419922,89.77017974853516,167.69082641601562,249.08349609375,56.918243408203125
2018-08-01,47.47654724121094,25.817975997924805,88.75341033935547,93.0711441040039,36.313453674316406,98.19596099853516,88.68515014648438,168.32752990722656,248.66726684570312,56.13618087768555
2018-08-02,48.86433029174805,25.842758178710938,87.59965515136719,93.4654312133789,36.14906692504883,99.38780975341797,89.52822875976562,170.617919921875,250.0219268798828,55.80098342895508
2018-08-03,49.005699157714844,26.03278350830078,87.80493927001953,94.22187042236328,36.49350357055664,99.82205963134766,90.78500366210938,171.140625,251.09323120117188,56.00349044799805
2018-08-06,49.26017761230469,26.04104232788086,87.98188018798828,94.2459945678711,36.51698684692383,99.90523529052734,91.62804412841797,172.14797973632812,252.01406860351562,55.989532470703125
2018-08-07,48.79835510253906,26.03278350830078,88.60474395751953,94.5920181274414,36.39955139160156,100.5981674194336,89.16131591796875,172.77528381347656,252.84620666503906,56.75067138671875
2018-08-08,48.83135223388672,26.272369384765625,87.6845932006836,94.78514862060547,36.12559127807617,101.16178131103516,88.59146118164062,172.98428344726562,252.7400665283203,56.37359619140625
2018-08-09,49.21541213989258,26.107135772705078,86.72904968261719,94.0528793334961,36.28215026855469,101.3281021118164,88.75541687011719,172.87979125976562,252.39476013183594,56.08729553222656
2018-08-10,49.06880187988281,25.768404006958008,87.3023681640625,93.12747192382812,36.070796966552734,100.70903015136719,88.1075210571289,171.5587921142578,250.70370483398438,56.030845642089844
2018-08-13,49.38563537597656,25.18181610107422,86.66533660888672,91.64682006835938,35.875091552734375,99.97911834716797,88.22457885742188,171.36874389648438,249.76507568359375,55.42413330078125
2018-08-14,49.59370803833008,25.43793487548828,86.7644271850586,92.25838470458984,35.92205810546875,101.22644805908203,88.28704071044922,172.44264221191406,251.3588409423828,55.247737884521484
2018-08-15,49.70957946777344,25.082685470581055,83.48014831542969,91.49394226074219,36.070796966552734,99.85377502441406,88.56026458740234,170.3328094482422,249.48191833496094,54.28119659423828
2018-08-16,50.43781280517578,25.380096435546875,84.08040618896484,92.35494995117188,36.180381774902344,99.8352279663086,89.18475341796875,170.89356994628906,251.5004425048828,55.0290412902832
2018-08-17,51.445045471191406,25.396623611450195,84.18048095703125,92.35494995117188,36.47783660888672,99.77954864501953,89.73897552490234,170.9315185546875,252.3858642578125,55.212459564208984
2018-08-20,50.94380569458008,25.5040283203125,84.14472961425781,92.23426055908203,36.57958984375,99.12104797363281,89.64530944824219,170.77947998046875,252.92599487304688,55.60050964355469
