fold,asset_a,asset_b,abs_return_corr,return_corr,alpha,hedge_ratio,eg_stat,eg_pvalue,residual_adf_stat,residual_adf_pvalue,residual_adf_lag,asset_a_level_adf_pvalue,asset_a_diff_adf_pvalue,asset_b_level_adf_pvalue,asset_b_diff_adf_pvalue,asset_a_plausibly_i1,asset_b_plausibly_i1,estimated_half_life_days,eg_fdr_pvalue,eg_fdr_reject,passes_corr,passes_eg,passes_residual_adf,passes_i1,passes_all,screen_score
1,MSFT,SPY,0.8630109959033967,0.8630109959033967,-8.997288643274304,2.4810753349635624,-2.818839606077873,0.15976390231130866,-2.818839606078131,0.004708244842128142,9,0.06806762429290099,9.467950393796875e-16,0.06415340938249468,3.4382324055921406e-12,True,True,57.75814605374791,0.38812654667302426,False,True,False,True,True,False,0.1680499223955847
1,BAC,KO,0.5867610435618299,0.5867610435618299,2.23140815468957,0.2568903415293086,-3.0293480945187152,0.10339319068135633,-3.0293480945187565,0.0024228743677965387,10,0.058169683300575356,8.537988428963382e-11,0.2437862080602612,1.091677733972705e-13,True,True,31.853834369580174,0.357899506204695,False,True,False,True,True,False,0.16036827313106033
1,MSFT,PEP,0.6052137409848264,0.6052137409848264,-4.642942523139167,2.0609134179865523,-2.5714448057735186,0.24849997802513746,-2.5714448057733446,0.009806761955069892,7,0.06806762429290099,9.467950393796875e-16,0.009897483014973103,8.027758108657776e-13,True,False,30.891941174765304,0.4472999604452474,False,True,False,True,False,False,0.1601429887125852
1,JPM,MSFT,0.5690005766097502,0.5690005766097502,4.296466015915036,0.04333777049606964,-2.8057068059916945,0.16387565303972135,-2.805706805991726,0.0049015876612601315,9,0.18481304754941574,1.8037682683388589e-10,0.06806762429290099,9.467950393796875e-16,True,True,31.306029541678605,0.38812654667302426,False,True,False,True,True,False,0.1385219996588049
1,BAC,PEP,0.5127150471076132,0.5127150471076132,3.4022828083171834,-0.04978382248247078,-3.3084161882219894,0.053589579971778975,-3.30841618822196,0.0009511739589393331,10,0.058169683300575356,8.537988428963382e-11,0.009897483014973103,8.027758108657776e-13,True,False,27.617242834092195,0.3450240253517852,False,True,True,True,False,False,0.13284517636936777
1,QQQ,XOM,0.5329913744766367,0.5329913744766367,7.5108400636463335,-0.5900624721260838,-3.076978453717968,0.09302088438894529,-3.076978453717945,0.002074414560215062,10,0.5790247913914632,3.6952898983284105e-14,0.4225852984741606,9.224368601555127e-10,True,True,31.58731459360724,0.357899506204695,False,True,True,True,True,False,0.10933349376711277
1,JPM,PEP,0.5266975559128914,0.5266975559128914,3.250291663143791,0.27294883205813125,-2.816728285971079,0.1604201171804318,-2.8167282859711396,0.004738851191785166,13,0.18481304754941574,1.8037682683388589e-10,0.009897483014973103,8.027758108657776e-13,True,False,31.8387320180031,0.38812654667302426,False,True,False,True,False,False,0.09092450149259607
1,CVX,PEP,0.45940417092047164,0.45940417092047164,6.424735493071837,-0.44471307557683365,-3.074554340388118,0.09352873985669663,-3.074554340388006,0.002090963772841013,7,0.10464010366810766,3.829844000703421e-15,0.009897483014973103,8.027758108657776e-13,True,False,30.52216079747858,0.357899506204695,False,True,True,True,False,False,0.04639451832970909
1,PEP,SPY,0.716542906427104,0.716542906427104,-1.1745718196263093,1.0356400421024963,-2.1525238043523336,0.4489637153603133,-2.152523804352326,0.030093014864587167,4,0.009897483014973103,8.027758108657776e-13,0.06415340938249468,3.4382324055921406e-12,False,True,49.98703935829702,0.6129547748336713,False,True,False,True,False,False,0.026767477421115016
1,MSFT,XOM,0.45887861842282834,0.45887861842282834,8.448774218059114,-0.9384807309063338,-2.747322044656952,0.18302197047700552,-2.747322044656893,0.0058517142023877524,9,0.06806762429290099,9.467950393796875e-16,0.4225852984741606,9.224368601555127e-10,True,True,32.329452138177885,0.3921899367364404,False,True,False,True,True,False,0.016756773179639806
1,CVX,KO,0.5544859657900013,0.5544859657900013,4.748685696706764,-0.10098440173686801,-2.5246410385075384,0.268311064347721,-2.524641038507534,0.011201135116489791,7,0.10464010366810766,3.829844000703421e-15,0.2437862080602612,1.091677733972705e-13,True,True,44.85434348433779,0.45119154965501934,False,True,False,True,True,False,-0.03165516097318033
1,AAPL,CVX,0.4569469212324238,0.4569469212324238,10.97805034578631,-1.581908061772373,-2.6158110708499596,0.23050840002278744,-2.6158110708499875,0.00863055684304887,9,0.7461051166059084,5.723409759309854e-13,0.10464010366810766,3.829844000703421e-15,True,True,37.281644252716916,0.4394393687701725,False,True,False,True,True,False,-0.04942744329440685
1,AAPL,XOM,0.43913273124878466,0.43913273124878466,8.400691523649275,-1.1309760494449828,-2.974062629573364,0.1165002465112362,-2.974062629573349,0.0028947953349658852,10,0.7461051166059084,5.723409759309854e-13,0.4225852984741606,9.224368601555127e-10,True,True,40.55518993722387,0.3606126606766352,False,False,False,True,True,False,-0.07518192539343782
1,PEP,XOM,0.46048190129896927,0.46048190129896927,5.747548431382043,-0.2980794097070668,-2.151492771263086,0.4495001682113589,-2.151492771263119,0.03017031912062297,13,0.009897483014973103,8.027758108657776e-13,0.4225852984741606,9.224368601555127e-10,False,True,39.154595891034155,0.6129547748336713,False,True,False,True,False,False,-0.12098455388559826
1,PEP,QQQ,0.6371028528658759,0.6371028528658759,1.7350271210361532,0.5468116240611297,-1.8352305299933496,0.6124569118009,-1.8352305299933884,0.06328116178660238,7,0.009897483014973103,8.027758108657776e-13,0.5790247913914632,3.6952898983284105e-14,False,True,52.49146915041612,0.7448800278659595,False,True,False,True,False,False,-0.12393207935539374
1,KO,SPY,0.6957968327730722,0.6957968327730722,-0.26045029229597083,0.7040553294797643,-1.7615089605360097,0.648223113130205,-1.7615089605360503,0.07420598249200494,15,0.2437862080602612,1.091677733972705e-13,0.06415340938249468,3.4382324055921406e-12,True,True,59.106526756378216,0.7534511838348277,False,True,False,True,True,False,-0.1361449864395592
1,KO,MSFT,0.4932702829147564,0.4932702829147564,2.5501326848870325,0.2305844183912467,-2.2137052000897963,0.4173076832670707,-2.213705200089797,0.025798677026023495,12,0.2437862080602612,1.091677733972705e-13,0.06806762429290099,9.467950393796875e-16,True,True,44.42298708229477,0.6057692176457478,False,True,False,True,True,False,-0.13785008860712034
1,KO,XOM,0.5654464787165671,0.5654464787165671,4.095930876850854,-0.11176334702471434,-1.9737355463074846,0.5422007618363385,-1.9737355463074973,0.046274977091906755,13,0.2437862080602612,1.091677733972705e-13,0.4225852984741606,9.224368601555127e-10,True,True,48.61574616027243,0.7176186553716245,False,True,False,True,True,False,-0.14525157491602603
1,KO,QQQ,0.5347719924101597,0.5347719924101597,2.0694262988126666,0.3046129232313564,-1.899586071895438,0.58021679318423,-1.8995860718954476,0.05483832595863757,12,0.2437862080602612,1.091677733972705e-13,0.5790247913914632,3.6952898983284105e-14,True,True,55.73384817326391,0.7448800278659595,False,True,False,True,True,False,-0.2569981628739948
1,MSFT,QQQ,0.9278999116336072,0.9278999116336072,-2.90314987480219,1.4771787043406261,-1.751449385697634,0.652991025990184,-1.7514493856976228,0.0758060901907742,12,0.06806762429290099,9.467950393796875e-16,0.5790247913914632,3.6952898983284105e-14,True,True,153.7108017222894,0.7534511838348277,False,True,False,True,True,False,-0.3132966615549959
1,AAPL,MSFT,0.770332130152115,0.770332130152115,-1.374853778879865,1.121190756106156,-1.5081473031026138,0.758054683489146,-1.5081473031026253,0.12333567253316607,1,0.7461051166059084,5.723409759309854e-13,0.06806762429290099,9.467950393796875e-16,True,True,88.26812052472212,0.8320112379758919,False,True,False,False,True,False,-0.38661958099450705
1,CVX,JPM,0.7432984005495192,0.7432984005495192,1.5145756830221404,0.6355400996280675,-1.6093823442269302,0.716913568902028,-1.6093823442268325,0.10141586781982098,8,0.10464010366810766,3.829844000703421e-15,0.18481304754941574,1.8037682683388589e-10,True,True,92.12165259632029,0.8065277650147815,False,True,False,False,True,False,-0.4401596284820823
1,AAPL,PEP,0.5344006599800986,0.5344006599800986,-5.7657025192741145,2.133603481573615,-1.3621029750982678,0.8102078702221082,-1.3621029750981168,0.16076456833893193,20,0.7461051166059084,5.723409759309854e-13,0.009897483014973103,8.027758108657776e-13,True,False,94.89345226801377,0.8680798609522588,False,True,False,False,False,False,-0.7071107346535033
1,AAPL,BAC,0.5294824060543235,0.5294824060543235,6.057359115161188,-0.6320507830627304,-0.43219659047936076,0.9688231002845348,-0.4321965904793825,0.5237655420342611,9,0.7461051166059084,5.723409759309854e-13,0.058169683300575356,8.537988428963382e-11,True,True,411.39069115458176,0.9908418071091833,False,True,False,False,True,False,-0.8725232444852837
1,AAPL,KO,0.4299657616122199,0.4299657616122199,-2.749141265721204,1.855036436838659,-0.7929518448240803,0.9356237066194468,-0.792951844823934,0.3734778844781942,5,0.7461051166059084,5.723409759309854e-13,0.2437862080602612,1.091677733972705e-13,True,True,279.03775370787434,0.9791410883226769,False,False,False,False,True,False,-0.938472141780222
1,AAPL,JPM,0.5148662052854476,0.5148662052854476,1.7853207587514806,0.5029508812292175,0.5558457637961439,0.9929873601644315,0.5558457637960444,0.8373898338719615,3,0.7461051166059084,5.723409759309854e-13,0.18481304754941574,1.8037682683388589e-10,True,True,inf,0.9929873601644315,False,True,False,False,True,False,-0.9505079695382741
2,CVX,XOM,0.8455677467671523,0.8455677467671523,2.22713286119102,0.5621024114531186,-3.878114843231262,0.010630896909572685,-3.878114843231292,0.00011790498518004157,7,0.2922962117026139,8.502908051576108e-19,0.7540792349168713,7.083832435268647e-14,True,True,16.968946356066663,0.4783903609307708,False,True,True,True,True,False,0.5323375939302184
2,KO,PEP,0.7339315044464074,0.7339315044464074,0.5055113938950913,0.6870212019320128,-3.0286509592708466,0.10355124000628901,-3.0286509592708257,0.002428354471457321,12,0.0890940299584903,1.040856369834822e-16,0.0044087213997066705,1.4096608554409777e-15,True,False,33.748011845925575,0.8659497584570749,False,True,False,True,False,False,0.13618078755573776
2,BAC,JPM,0.9343261555572916,0.9343261555572916,-1.2118659066167097,0.9725780722800489,-2.1110251237966255,0.4706053865749052,-2.1110251237966264,0.033341038735969046,2,0.5389646194717626,2.58014485714232e-14,0.47028800323136316,1.6778307300992547e-13,True,True,59.22741195327585,0.8659497584570749,False,True,False,True,True,False,0.07559890074021691
2,AAPL,QQQ,0.8528416802517372,0.8528416802517372,-4.150913812304893,1.5622334648928409,-2.646952943925043,0.2192346392071705,-2.6469529439250232,0.007882311927706899,2,0.38516902871664277,9.802056914180481e-17,0.2718001409409587,1.4639203149307002e-17,True,True,55.85657099243128,0.8659497584570749,False,True,False,True,True,False,0.032914580404760585
2,MSFT,PEP,0.5797906964031907,0.5797906964031907,-6.348848249597786,2.438347058383805,-3.2942874904337325,0.055523467814075626,-3.2942874904338213,0.0009987231685376404,9,0.01007545068777323,1.0926620282146597e-18,0.0044087213997066705,1.4096608554409777e-15,False,False,29.377173343658328,0.8659497584570749,False,True,True,True,False,False,0.026034290795777404
2,CVX,SPY,0.703563620702491,0.703563620702491,4.296506015393211,0.016482474231082858,-2.6830917423503045,0.20571872300481703,-2.683091742350311,0.0070875969215102985,7,0.2922962117026139,8.502908051576108e-19,0.19666294564042308,8.029965972489938e-16,True,True,52.02540837007652,0.8659497584570749,False,True,False,True,True,False,-0.07789290991969872
2,CVX,JPM,0.7252234226757741,0.7252234226757741,3.2148902874667837,0.25506672532638763,-2.5678281953215323,0.2500009043494318,-2.5678281953215576,0.009908692265402206,8,0.2922962117026139,8.502908051576108e-19,0.47028800323136316,1.6778307300992547e-13,True,True,57.59061999248605,0.8659497584570749,False,True,False,True,True,False,-0.11244944323928924
2,KO,SPY,0.6711504381860662,0.6711504381860662,0.9317857720615219,0.48913653319582934,-2.2546475785909346,0.39638785420321154,-2.2546475785909053,0.023228823007182053,12,0.0890940299584903,1.040856369834822e-16,0.19666294564042308,8.029965972489938e-16,True,True,52.6401237048827,0.8659497584570749,False,True,False,True,True,False,-0.11968149100131964
2,JPM,SPY,0.7627244074585945,0.7627244074585945,-0.44251956852118635,0.8894761299191013,-2.0555260326475904,0.499621305764963,-2.0555260326476374,0.038145148148502915,5,0.47028800323136316,1.6778307300992547e-13,0.19666294564042308,8.029965972489938e-16,True,True,64.98955300855262,0.8659497584570749,False,True,False,True,True,False,-0.1545850797937548
2,QQQ,SPY,0.9239994878952892,0.9239994878952892,-3.131639737055054,1.5007467031813029,-2.0319763789619683,0.5119212554514416,-2.0319763789619616,0.04035279059405454,13,0.2718001409409587,1.4639203149307002e-17,0.19666294564042308,8.029965972489938e-16,True,True,84.259377792535,0.8659497584570749,False,True,False,True,True,False,-0.1864497756859942
2,AAPL,MSFT,0.7564808214004585,0.7564808214004585,-1.5111678624018323,1.1510903129231773,-2.4593698777918784,0.29727594362830734,-2.4593698777918886,0.013440001577406666,10,0.38516902871664277,9.802056914180481e-17,0.01007545068777323,1.0926620282146597e-18,True,False,69.32754095069426,0.8659497584570749,False,True,False,True,False,False,-0.19926751595908787
2,PEP,QQQ,0.6047003591560526,0.6047003591560526,2.1739661647180606,0.46182270723814045,-2.0562831573313307,0.4992255718356079,-2.056283157331324,0.038075889500726046,7,0.0044087213997066705,1.4096608554409777e-15,0.2718001409409587,1.4639203149307002e-17,False,True,53.84512776679267,0.8659497584570749,False,True,False,True,False,False,-0.20115102394914186
2,KO,MSFT,0.47350692624451457,0.47350692624451457,2.5240961682767535,0.23599102560671067,-2.6847060740419586,0.20512741982795368,-2.684706074041946,0.007053847015229667,12,0.0890940299584903,1.040856369834822e-16,0.01007545068777323,1.0926620282146597e-18,True,False,41.97715312797989,0.8659497584570749,False,True,False,True,False,False,-0.2074603019754527
2,PEP,SPY,0.692277440232673,0.692277440232673,0.6407868110533823,0.7083881926775046,-1.9587493411310186,0.5499426593087166,-1.9587493411311272,0.047910253167366516,4,0.0044087213997066705,1.4096608554409777e-15,0.19666294564042308,8.029965972489938e-16,False,True,64.65240987010704,0.8659497584570749,False,True,False,True,False,False,-0.22361363663899314
2,CVX,QQQ,0.5120636846971751,0.5120636846971751,4.784271266614665,-0.07315069523659506,-2.6869647417709626,0.2043019030110908,-2.6869647417709537,0.0070068699461239324,7,0.2922962117026139,8.502908051576108e-19,0.2718001409409587,1.4639203149307002e-17,True,True,49.55272220203546,0.8659497584570749,False,True,False,True,True,False,-0.2446498388495268
2,CVX,KO,0.5151056601566872,0.5151056601566872,4.025511346535317,0.09829896435833377,-2.6549192197148095,0.21620954604782533,-2.6549192197148064,0.007700535596603753,7,0.2922962117026139,8.502908051576108e-19,0.0890940299584903,1.040856369834822e-16,True,True,53.38189417764203,0.8659497584570749,False,True,False,True,True,False,-0.28003831627617626
2,CVX,MSFT,0.4645840698063547,0.4645840698063547,4.758733277129064,-0.07343366583408754,-2.6514166807093997,0.21753642083995234,-2.6514166807094193,0.007779986967791566,7,0.2922962117026139,8.502908051576108e-19,0.01007545068777323,1.0926620282146597e-18,True,False,48.95440302773431,0.8659497584570749,False,True,False,True,False,False,-0.2863008854016692
2,KO,QQQ,0.5024161807534497,0.5024161807534497,2.1026815222391244,0.2980548740101552,-2.3090960845960447,0.36902280499239937,-2.3090960845959856,0.02015622796930946,12,0.0890940299584903,1.040856369834822e-16,0.2718001409409587,1.4639203149307002e-17,True,True,52.49481378641246,0.8659497584570749,False,True,False,True,True,False,-0.28634813024165917
2,BAC,SPY,0.7553723339985197,0.7553723339985197,-1.324106305224256,0.8090480271232602,-1.905129535842255,0.5774029426067575,-1.9051295358422553,0.05415623745092014,5,0.5389646194717626,2.58014485714232e-14,0.19666294564042308,8.029965972489938e-16,True,True,78.7704054172279,0.8661044139101363,False,True,False,True,True,False,-0.30299429183698434
2,CVX,PEP,0.4242691255505457,0.4242691255505457,4.841741009408629,-0.0968682735668456,-2.70189240689834,0.19889878252028603,-2.701892406898327,0.006703437526183413,7,0.2922962117026139,8.502908051576108e-19,0.0044087213997066705,1.4096608554409777e-15,True,False,49.672852691802035,0.8659497584570749,False,False,False,True,False,False,-0.33358501640983385
2,MSFT,QQQ,0.9134251646097815,0.9134251646097815,-2.023809806934406,1.3071749321416617,-2.0641860068231153,0.49509420295861434,-2.064186006823046,0.03735925634516254,8,0.01007545068777323,1.0926620282146597e-18,0.2718001409409587,1.4639203149307002e-17,False,True,114.57035640005813,0.8659497584570749,False,True,False,True,False,False,-0.35383161419637343
2,JPM,KO,0.5646426107335493,0.5646426107335493,-0.27195486698439336,1.3156103265907648,-2.3766124174381065,0.33601038338528433,-2.3766124174381162,0.016842426255278677,5,0.47028800323136316,1.6778307300992547e-13,0.0890940299584903,1.040856369834822e-16,True,True,67.03323891211882,0.8659497584570749,False,True,False,True,True,False,-0.3688431911758171
2,AAPL,PEP,0.5047714006528081,0.5047714006528081,-8.344784366436803,2.7049942984205977,-2.047787183261335,0.5036653883749002,-2.047787183261322,0.03885915477239096,20,0.38516902871664277,9.802056914180481e-17,0.0044087213997066705,1.4096608554409777e-15,True,False,61.74540837310072,0.8659497584570749,False,True,False,True,False,False,-0.38023944156979983
2,AAPL,SPY,0.7764728779511624,0.7764728779511624,-8.768559587403796,2.2961307673852276,-2.1862466603113204,0.43146674884940717,-2.1862466603113067,0.027656094693520483,10,0.38516902871664277,9.802056914180481e-17,0.19666294564042308,8.029965972489938e-16,True,True,91.82162053771961,0.8659497584570749,False,True,False,True,True,False,-0.40705947390186037
2,MSFT,SPY,0.8443385336603596,0.8443385336603596,-5.98084335262768,1.9376839177954088,-2.459692413201623,0.2971291955545059,-2.459692413201743,0.013428028029437586,9,0.01007545068777323,1.0926620282146597e-18,0.19666294564042308,8.029965972489938e-16,False,True,100.15408601411875,0.8659497584570749,False,True,False,True,False,False,-0.41813199948265034
2,JPM,QQQ,0.5571033767723461,0.5571033767723461,1.836120530240317,0.5142747570589391,-1.9429875071958949,0.5580565110056706,-1.9429875071958898,0.049681361022707655,7,0.47028800323136316,1.6778307300992547e-13,0.2718001409409587,1.4639203149307002e-17,True,True,72.60825861443581,0.8659497584570749,False,True,False,True,True,False,-0.438700409113676
2,BAC,QQQ,0.5583155362127974,0.5583155362127974,0.8789959869783257,0.44355554371917194,-2.014381202975481,0.5210948046849033,-2.01438120297548,0.042071171360023946,10,0.5389646194717626,2.58014485714232e-14,0.2718001409409587,1.4639203149307002e-17,True,True,85.53630734963379,0.8659497584570749,False,True,False,True,True,False,-0.5652466990926677
2,JPM,MSFT,0.5023270758849258,0.5023270758849258,2.8212016766080925,0.3558034390900281,-1.9734151419441803,0.5423665392602889,-1.9734151419441803,0.046309449457676954,7,0.47028800323136316,1.6778307300992547e-13,0.01007545068777323,1.0926620282146597e-18,True,False,81.33582822558125,0.8659497584570749,False,True,False,True,False,False,-0.5800780237995447
2,JPM,PEP,0.47406194987756506,0.47406194987756506,0.33331126053463744,0.9166754996073975,-2.0849562664141597,0.48423291073857294,-2.084956266414182,0.03552972334522042,0,0.47028800323136316,1.6778307300992547e-13,0.0044087213997066705,1.4096608554409777e-15,True,False,79.43032178366757,0.8659497584570749,False,True,False,True,False,False,-0.5871321401652771
2,BAC,CVX,0.7068572082329624,0.7068572082329624,-0.10861681499537215,0.7694165805186847,-0.7671794319221227,0.9388823535682522,-0.7671794319221094,0.38431243077328126,11,0.5389646194717626,2.58014485714232e-14,0.2922962117026139,8.502908051576108e-19,True,True,196.69932512097338,0.9748520283346966,False,True,False,False,True,False,-0.6624608864221029
2,BAC,XOM,0.7002138704062432,0.7002138704062432,1.990435789677979,0.3323185956786652,-0.7687976766494123,0.9386825272186683,-0.7687976766494605,0.383631559672054,9,0.5389646194717626,2.58014485714232e-14,0.7540792349168713,7.083832435268647e-14,True,True,225.77675160447697,0.9748520283346966,False,True,False,False,True,False,-0.6689680500285766
2,BAC,KO,0.5304581547654328,0.5304581547654328,-0.842455777447894,1.1086144578843204,-1.6846001657584952,0.6839010760694505,-1.6846001657585152,0.08714011009491751,11,0.5389646194717626,2.58014485714232e-14,0.0890940299584903,1.040856369834822e-16,True,True,90.37733262233968,0.9325923764583417,False,True,False,True,True,False,-0.67052090641445
2,JPM,XOM,0.686836995497844,0.686836995497844,3.958032318474097,0.16875504397267688,-0.5415560406639125,0.9612381352079539,-0.5415560406638624,0.47896861650018935,18,0.47028800323136316,1.6778307300992547e-13,0.7540792349168713,7.083832435268647e-14,True,True,203.5100761510766,0.9748520283346966,False,True,False,False,True,False,-0.7014123363026028
2,BAC,MSFT,0.4964671488641134,0.4964671488641134,1.807416984781638,0.29117917354824974,-2.0205921053170157,0.5178586514097793,-2.0205921053170135,0.041457756612272474,10,0.5389646194717626,2.58014485714232e-14,0.01007545068777323,1.0926620282146597e-18,True,False,93.95213510100682,0.8659497584570749,False,True,False,True,False,False,-0.7111306810055317
2,SPY,XOM,0.6566898050388392,0.6566898050388392,6.321632551342309,-0.1674205009988465,-0.5407871450906202,0.9612978866643535,-0.5407871450906963,0.4792873094071157,9,0.19666294564042308,8.029965972489938e-16,0.7540792349168713,7.083832435268647e-14,True,True,512.8581930786659,0.9748520283346966,False,True,False,False,True,False,-0.7316232653429928
