date,accept_signal,signal_direction,realized_holding_days,realized_gross_return,realized_net_return,label_exit_reason
2019-01-04,0,-1.0,10,-0.019390687911546856,-0.020590687911546855,horizon
2019-01-16,0,-1.0,10,-0.004120551117147819,-0.005320551117147819,horizon
2019-01-18,1,-1.0,9,0.013780955408588369,0.01258095540858837,convergence
2019-01-21,1,-1.0,8,0.02000914677543264,0.01880914677543264,convergence
2019-01-22,1,-1.0,7,0.02779428362875347,0.02659428362875347,convergence
2019-01-23,1,-1.0,6,0.016268117977634056,0.015068117977634056,convergence
2019-01-24,1,-1.0,5,0.01641388341491634,0.015213883414916342,convergence
2019-01-25,1,-1.0,4,0.014292470160879311,0.013092470160879312,convergence
2019-03-15,1,-1.0,7,0.012228106530148608,0.011028106530148608,convergence
2019-03-18,1,-1.0,6,0.007864999560797337,0.006664999560797337,convergence
2019-03-19,1,-1.0,5,0.005087264655878165,0.0038872646558781657,convergence
2019-03-21,1,-1.0,3,0.009738838198646071,0.008538838198646072,convergence
2019-03-22,1,-1.0,2,0.008132857456350173,0.0069328574563501735,convergence
2019-04-01,0,1.0,10,-0.005093656240324762,-0.006293656240324762,horizon
2019-04-02,0,1.0,10,-0.002029362523840561,-0.0032293625238405607,horizon
2019-04-03,0,1.0,10,0.0014944942922134885,0.0002944942922134886,horizon
2019-04-09,1,1.0,7,0.010925331675148975,0.009725331675148975,convergence
2019-04-10,1,1.0,6,0.014496712154006275,0.013296712154006275,convergence
2019-04-11,1,1.0,5,0.014644538064603196,0.013444538064603197,convergence
2019-04-12,1,1.0,4,0.011619014117854931,0.010419014117854931,convergence
2019-05-14,1,1.0,4,0.008041471486615492,0.006841471486615493,convergence
2019-05-15,1,1.0,3,0.013711434397068345,0.012511434397068345,convergence
2019-05-16,1,1.0,2,0.01273087157649666,0.011530871576496661,convergence
2019-05-17,1,1.0,1,0.0064113783060761875,0.005211378306076188,convergence
2019-05-31,1,1.0,1,0.006146926420006693,0.004946926420006693,convergence
2019-06-11,1,-1.0,2,0.0030834694687769115,0.0018834694687769116,convergence
2019-06-21,1,1.0,5,0.009430299998956393,0.008230299998956393,convergence
2019-06-24,1,1.0,4,0.006533432855440502,0.005333432855440502,convergence
2019-06-26,1,1.0,2,0.007529044750882008,0.006329044750882008,convergence
2019-07-04,1,-1.0,9,0.006992407861586614,0.005792407861586614,convergence
2019-07-05,1,-1.0,8,0.008091858659677875,0.0068918586596778755,convergence
2019-07-08,1,-1.0,7,0.002795248863865396,0.0015952488638653962,convergence
2019-07-12,1,-1.0,3,0.010295702433490206,0.009095702433490206,convergence
2019-08-02,0,1.0,10,-0.002773244499260308,-0.0039732444992603075,horizon
2019-08-06,0,1.0,10,0.014494151826265345,0.013294151826265345,horizon
2019-08-07,1,1.0,10,0.01997430229894981,0.01877430229894981,convergence
2019-08-08,1,1.0,9,0.017500264498514717,0.016300264498514717,convergence
2019-08-09,1,1.0,8,0.013859094539705907,0.012659094539705908,convergence
2019-08-12,1,1.0,7,0.012971076793647285,0.011771076793647285,convergence
2019-09-06,1,-1.0,3,0.014891384540989705,0.013691384540989705,convergence
2019-09-26,1,-1.0,5,0.005650525831057074,0.004450525831057074,convergence
2019-09-30,1,-1.0,3,0.0166845118748844,0.0154845118748844,convergence
2019-10-01,1,-1.0,2,0.013069620534865045,0.011869620534865045,convergence
2019-10-02,1,-1.0,1,0.005600833323099685,0.004400833323099686,convergence
2019-11-01,1,-1.0,8,0.008176809429439658,0.006976809429439658,convergence
2019-11-22,0,-1.0,10,0.000378921915703323,-0.0008210780842966769,horizon
2019-11-25,0,-1.0,10,-0.006237003485540349,-0.007437003485540349,horizon
2019-11-26,0,-1.0,10,0.004760057431743014,0.0035600574317430148,horizon
2019-11-27,0,-1.0,10,0.006120674644060742,0.004920674644060742,horizon
2019-11-28,0,-1.0,10,-0.006097077002400475,-0.007297077002400475,horizon
2019-11-29,0,-1.0,10,0.001148594424059901,-5.140557594009881e-05,horizon
2019-12-02,0,-1.0,10,0.002151351852717198,0.0009513518527171983,horizon
2019-12-10,1,-1.0,8,0.002803477919361086,0.001603477919361086,convergence
2019-12-13,1,-1.0,5,0.008791247744395214,0.0075912477443952145,convergence
2020-01-01,1,1.0,6,0.017363327014349395,0.016163327014349395,convergence
2020-01-02,1,1.0,5,0.013130432859500552,0.011930432859500552,convergence
2020-01-03,1,1.0,4,0.011222825468736097,0.010022825468736098,convergence
2020-01-06,1,1.0,3,0.007904624357665035,0.006704624357665036,convergence
2020-01-14,1,-1.0,3,0.016254044984887805,0.015054044984887806,convergence
2020-01-15,1,-1.0,2,0.008655965779229113,0.007455965779229114,convergence
2020-02-14,1,-1.0,8,0.020601906613413767,0.019401906613413768,convergence
2020-02-17,1,-1.0,7,0.01847841393551164,0.01727841393551164,convergence
2020-02-18,1,-1.0,6,0.019604369515666242,0.018404369515666243,convergence
2020-02-19,1,-1.0,5,0.017063169305025383,0.015863169305025383,convergence
2020-04-01,1,1.0,10,0.010016489033279896,0.008816489033279896,convergence
2020-05-04,1,-1.0,4,0.006599539187992498,0.005399539187992498,convergence
2020-05-12,1,1.0,5,0.006900033445339737,0.0057000334453397375,convergence
2020-05-14,1,1.0,3,0.010503877747035872,0.009303877747035873,convergence
2020-05-15,1,1.0,2,0.011284791310646192,0.010084791310646192,convergence
2020-05-18,1,1.0,1,0.01354941418422051,0.01234941418422051,convergence
2020-05-19,0,1.0,10,0.02111230768099226,0.01991230768099226,horizon
2020-05-26,1,-1.0,8,0.009094449536627636,0.007894449536627636,convergence
2020-05-27,1,-1.0,7,0.012558644239216932,0.011358644239216932,convergence
2020-05-28,1,-1.0,6,0.013273598188931146,0.012073598188931146,convergence
2020-05-29,1,-1.0,5,0.011724274239296228,0.010524274239296229,convergence
2020-06-01,1,-1.0,4,0.015783579531807312,0.014583579531807313,convergence
2020-06-02,1,-1.0,3,0.014227066155056534,0.013027066155056534,convergence
2020-06-29,0,1.0,10,-0.0011617046478624715,-0.002361704647862471,horizon
2020-06-30,0,1.0,10,-0.005458030995209917,-0.006658030995209917,horizon
2020-07-01,0,1.0,10,-0.017865323186413207,-0.019065323186413206,horizon
2020-07-10,0,1.0,10,-0.002083868528550248,-0.0032838685285502475,horizon
2020-07-13,0,1.0,10,-0.006044108246314295,-0.0072441082463142945,horizon
2020-07-16,1,1.0,9,0.00922501164628553,0.00802501164628553,convergence
2020-07-24,1,1.0,3,0.010669067309004632,0.009469067309004632,convergence
2020-08-06,1,-1.0,2,0.010402200724344723,0.009202200724344724,convergence
2020-08-07,1,-1.0,1,0.0020370370997104814,0.0008370370997104815,convergence
2020-09-03,1,-1.0,4,0.007908369029419049,0.006708369029419049,convergence
2020-09-07,1,-1.0,2,0.015416120958958501,0.014216120958958502,convergence
2020-09-08,1,-1.0,1,0.009909314305057038,0.008709314305057038,convergence
2020-10-20,0,-1.0,10,-0.01402669958764946,-0.01522669958764946,horizon
2020-10-21,0,-1.0,10,-0.020975953382404988,-0.022175953382404988,horizon
2020-10-23,0,-1.0,10,-0.015559563258292997,-0.016759563258292996,horizon
2020-10-27,0,-1.0,10,-0.011043305416593263,-0.012243305416593263,horizon
2020-10-29,0,-1.0,10,-0.005892479990553312,-0.007092479990553312,horizon
2020-10-30,0,-1.0,10,-0.003066495373196254,-0.004266495373196254,horizon
2020-11-02,0,-1.0,10,-0.009378466737800295,-0.010578466737800295,horizon
2020-11-03,0,-1.0,10,-0.0019101500109455216,-0.0031101500109455213,horizon
2020-11-04,0,-1.0,10,0.0014256831508978607,0.0002256831508978608,horizon
2020-11-05,0,-1.0,10,-0.0056448470049339505,-0.00684484700493395,horizon
2020-11-06,0,-1.0,10,-0.007369454669579056,-0.008569454669579056,horizon
2020-11-09,0,-1.0,10,-0.009302053869051363,-0.010502053869051363,horizon
2020-11-17,0,-1.0,10,-0.0011732872133149996,-0.0023732872133149993,horizon
2020-11-23,1,-1.0,7,0.0050543506675797545,0.003854350667579755,convergence
2020-11-27,1,-1.0,3,0.008447805957861654,0.007247805957861654,convergence
2020-12-09,0,1.0,10,0.007037287669007242,0.005837287669007242,horizon
2020-12-10,1,1.0,10,0.009824542503067413,0.008624542503067413,convergence
2020-12-11,1,1.0,9,0.008212485973450256,0.007012485973450257,convergence
2020-12-14,1,1.0,8,0.006045628802614722,0.004845628802614722,convergence
2020-12-16,1,1.0,6,0.005165164858611071,0.003965164858611071,convergence
2020-12-23,1,1.0,1,0.0035677330064913804,0.0023677330064913807,convergence
2020-12-31,1,-1.0,4,0.017496596720029345,0.016296596720029345,convergence
2021-01-01,1,-1.0,3,0.013452009219691696,0.012252009219691697,convergence
2021-01-26,1,1.0,5,0.01576613954552908,0.014566139545529079,convergence
2021-01-27,1,1.0,4,0.02087796249083773,0.019677962490837732,convergence
2021-01-28,1,1.0,3,0.015022075049262007,0.013822075049262007,convergence
2021-01-29,1,1.0,2,0.009367029659583359,0.00816702965958336,convergence
2021-03-05,1,1.0,8,0.01162194830103136,0.01042194830103136,convergence
2021-03-16,1,1.0,1,0.005545291098615124,0.004345291098615124,convergence
2021-03-23,0,1.0,10,0.015903463778929705,0.014703463778929705,horizon
2021-03-24,0,1.0,10,0.025207828202379545,0.024007828202379546,horizon
2021-04-08,1,-1.0,4,0.01149765008495951,0.01029765008495951,convergence
2021-04-09,1,-1.0,3,0.006425225847729976,0.0052252258477299765,convergence
2021-04-27,1,-1.0,5,0.010517648329241958,0.009317648329241958,convergence
2021-04-28,1,-1.0,4,0.010365933407700645,0.009165933407700645,convergence
2021-04-29,1,-1.0,3,0.0047565108089893116,0.003556510808989312,convergence
2021-05-10,1,-1.0,8,0.007001986291412798,0.005801986291412799,convergence
2021-05-13,1,-1.0,5,0.008809511445067919,0.007609511445067919,convergence
2021-05-26,1,1.0,8,0.008422944447596947,0.007222944447596948,convergence
2021-05-31,1,1.0,5,0.006741735350836997,0.005541735350836997,convergence
2021-06-04,1,1.0,1,0.010447048656292424,0.009247048656292424,convergence
2021-06-28,1,-1.0,1,0.007468534460783438,0.006268534460783438,convergence
2021-07-13,0,1.0,10,0.0006888013990735686,-0.0005111986009264313,horizon
2021-07-14,1,1.0,10,0.009834736789922971,0.008634736789922971,convergence
2021-07-15,1,1.0,9,0.00733440952839004,0.0061344095283900404,convergence
2021-08-09,0,-1.0,10,0.01257300959168628,0.01137300959168628,horizon
2021-08-10,1,-1.0,10,0.010192289262177745,0.008992289262177745,convergence
2021-08-11,1,-1.0,9,0.013751202636832716,0.012551202636832716,convergence
2021-08-12,1,-1.0,8,0.003176423551123797,0.0019764235511237974,convergence
2021-08-26,0,-1.0,10,0.018412756819684795,0.017212756819684795,horizon
2021-08-31,0,1.0,10,-0.01098622113688652,-0.01218622113688652,horizon
2021-09-08,1,1.0,8,0.022300468740078294,0.021100468740078294,convergence
2021-09-09,1,1.0,7,0.014059683722459582,0.012859683722459582,convergence
2021-09-10,1,1.0,6,0.007554747418909713,0.006354747418909713,convergence
2021-09-15,1,1.0,3,0.0092337298630909,0.0080337298630909,convergence
2021-09-29,1,1.0,4,0.0025807245716711336,0.0013807245716711337,convergence
2021-10-29,0,-1.0,10,-0.012141192720775074,-0.013341192720775073,horizon
2021-11-01,0,-1.0,10,-0.005665702068378131,-0.006865702068378131,horizon
2021-11-02,0,-1.0,10,-0.018527319276950394,-0.019727319276950393,horizon
2021-11-11,1,-1.0,9,0.012056404219070949,0.010856404219070949,convergence
2021-11-12,1,-1.0,8,0.013747711812736263,0.012547711812736263,convergence
2021-11-15,1,-1.0,7,0.007260982533895621,0.006060982533895622,convergence
2021-11-17,1,-1.0,5,0.011681676756635007,0.010481676756635007,convergence
2021-11-18,1,-1.0,4,0.012875129229374949,0.011675129229374949,convergence
2021-11-19,1,-1.0,3,0.01680087147076037,0.01560087147076037,convergence
2021-11-22,1,-1.0,2,0.015405876676527264,0.014205876676527264,convergence
2021-11-23,1,-1.0,1,0.011543305068085097,0.010343305068085097,convergence
2021-12-10,1,1.0,1,0.005328627256979246,0.004128627256979246,convergence
2021-12-30,1,-1.0,10,0.015556979702002316,0.014356979702002316,convergence
2021-12-31,1,-1.0,9,0.018193428934004885,0.016993428934004885,convergence
2022-01-03,1,-1.0,8,0.013363416732292244,0.012163416732292244,convergence
2022-01-04,1,-1.0,7,0.008527321141174937,0.0073273211411749375,convergence
2022-01-05,1,-1.0,6,0.01199460769823446,0.010794607698234461,convergence
2022-01-06,1,-1.0,5,0.01857026749583124,0.01737026749583124,convergence
2022-01-07,1,-1.0,4,0.015808372989077668,0.014608372989077668,convergence
2022-01-10,1,-1.0,3,0.01220621953833767,0.01100621953833767,convergence
2022-01-27,1,1.0,9,0.010273684130638117,0.009073684130638117,convergence
2022-02-22,0,-1.0,10,-0.002006203120745731,-0.0032062031207457306,horizon
2022-02-23,0,-1.0,10,-0.015136197558076603,-0.016336197558076603,horizon
2022-02-25,0,-1.0,10,-0.012298893469998795,-0.013498893469998795,horizon
2022-02-28,0,-1.0,10,-0.017666386852997817,-0.018866386852997817,horizon
2022-03-10,1,-1.0,9,0.00785201822286119,0.00665201822286119,convergence
2022-03-11,1,-1.0,8,0.014725837251461371,0.013525837251461371,convergence
2022-03-14,1,-1.0,7,0.017297707531342965,0.016097707531342965,convergence
2022-03-15,1,-1.0,6,0.014831022406660566,0.013631022406660566,convergence
2022-03-16,1,-1.0,5,0.010367446813405401,0.009167446813405401,convergence
2022-04-01,0,1.0,10,0.027155172455207044,0.025955172455207044,horizon
2022-04-07,0,-1.0,10,-0.008112813454085988,-0.009312813454085987,horizon
2022-04-12,0,-1.0,10,-0.0011108948845661715,-0.002310894884566171,horizon
2022-04-13,0,-1.0,10,0.0010773200629801138,-0.00012267993701988605,horizon
2022-04-14,0,-1.0,10,0.004719357022599624,0.0035193570225996243,horizon
2022-04-15,0,-1.0,10,-0.0002132047333249787,-0.0014132047333249786,horizon
2022-04-20,1,-1.0,9,0.016522487101739536,0.015322487101739536,convergence
2022-04-21,1,-1.0,8,0.007699000852028348,0.0064990008520283485,convergence
2022-05-23,0,-1.0,10,0.013703819349093926,0.012503819349093927,horizon
2022-05-27,0,-1.0,10,0.01833525652399981,0.01713525652399981,horizon
2022-05-30,0,-1.0,10,0.022025015663944103,0.020825015663944103,horizon
2022-05-31,0,-1.0,10,0.023067642011581846,0.021867642011581846,horizon
2022-06-06,0,1.0,10,-0.003994278999387646,-0.005194278999387646,horizon
2022-06-07,0,1.0,10,-0.0012233828338850117,-0.0024233828338850114,horizon
2022-06-08,0,1.0,10,-0.0062168005341636245,-0.007416800534163624,horizon
2022-06-14,1,1.0,8,0.009309828574214585,0.008109828574214585,convergence
2022-06-15,1,1.0,7,0.008887865587280608,0.007687865587280608,convergence
2022-06-16,1,1.0,6,0.012126979268990645,0.010926979268990646,convergence
2022-06-17,1,1.0,5,0.007998841603935603,0.006798841603935603,convergence
2022-07-05,1,1.0,2,0.010864583176206644,0.009664583176206644,convergence
2022-07-06,1,1.0,1,0.0057857045200293555,0.004585704520029356,convergence
2022-07-14,0,1.0,1,-0.005369438278703953,-0.006569438278703953,stop_loss
2022-07-15,0,1.0,10,0.00879810296838901,0.00759810296838901,horizon
2022-07-18,0,1.0,10,0.0018704511988252293,0.0006704511988252294,horizon
2022-07-19,0,1.0,10,0.0147141994377753,0.0135141994377753,horizon
2022-07-20,1,1.0,10,0.01988657772678959,0.01868657772678959,convergence
2022-07-21,1,1.0,9,0.021232087748997763,0.020032087748997764,convergence
2022-07-22,1,1.0,8,0.01620334577785698,0.015003345777856981,convergence
2022-07-25,0,1.0,7,0.00040227565788875097,-0.0007977243421112489,convergence
2022-08-17,0,1.0,10,-0.015821384996542065,-0.017021384996542065,horizon
2022-08-18,0,1.0,10,-0.026982484040892096,-0.028182484040892096,horizon
2022-08-29,0,1.0,10,-0.014411371768921377,-0.015611371768921377,horizon
2022-08-30,0,1.0,10,-0.005448240877256261,-0.00664824087725626,horizon
2022-08-31,0,1.0,10,-0.0036395614069926197,-0.004839561406992619,horizon
2022-09-01,0,1.0,10,0.004931634493918757,0.0037316344939187576,horizon
2022-09-02,0,1.0,10,0.005916542454077245,0.004716542454077245,horizon
2022-09-05,0,1.0,10,0.0023904342161378267,0.0011904342161378268,horizon
2022-09-06,0,1.0,10,-0.0005167213894035072,-0.001716721389403507,horizon
2022-09-07,1,1.0,10,0.016188527675945252,0.014988527675945253,convergence
2022-09-08,1,1.0,9,0.016514106957352226,0.015314106957352226,convergence
2022-09-09,1,1.0,8,0.013709324383667898,0.012509324383667898,convergence
2022-10-04,0,-1.0,10,-0.01680175118970606,-0.01800175118970606,horizon
2022-10-05,0,-1.0,10,-0.008560869942773941,-0.00976086994277394,horizon
2022-10-06,0,-1.0,10,0.0004428978471571199,-0.00075710215284288,horizon
2022-10-07,0,-1.0,10,-0.0034235123475712115,-0.004623512347571211,horizon
2022-10-10,0,-1.0,10,-0.01543078981851842,-0.01663078981851842,horizon
2022-10-11,0,-1.0,10,-0.015655684147390048,-0.016855684147390047,horizon
2022-10-14,0,-1.0,10,0.0021527299277304124,0.0009527299277304125,horizon
2022-10-17,0,-1.0,10,0.016061801770219652,0.014861801770219653,horizon
2022-10-18,1,-1.0,10,0.019039878797856957,0.017839878797856958,convergence
2022-10-19,1,-1.0,9,0.015586870391079977,0.014386870391079977,convergence
2022-10-20,1,-1.0,8,0.009589354411025042,0.008389354411025042,convergence
2022-11-08,1,1.0,4,0.018045418518619627,0.016845418518619627,convergence
2022-12-20,1,1.0,1,0.006588883882898244,0.005388883882898245,convergence
2022-12-23,0,-1.0,10,-0.013693040889191543,-0.014893040889191543,horizon
2022-12-26,0,-1.0,10,-0.009454515053347379,-0.010654515053347378,horizon
2022-12-27,0,-1.0,10,-0.0075971722763057414,-0.008797172276305741,horizon
2022-12-28,0,-1.0,10,-0.00951233089431991,-0.010712330894319909,horizon
2022-12-29,0,-1.0,10,-0.01365389014020657,-0.01485389014020657,horizon
2022-12-30,0,-1.0,10,-0.021484689441008342,-0.022684689441008342,horizon
2023-01-02,0,-1.0,10,-0.012270436618281977,-0.013470436618281977,horizon
2023-01-03,0,-1.0,10,-0.012199309343243314,-0.013399309343243314,horizon
2023-01-04,0,-1.0,10,-0.01229333586006387,-0.01349333586006387,horizon
2023-01-05,0,-1.0,10,-0.012762548434384513,-0.013962548434384513,horizon
2023-01-06,0,-1.0,10,-0.01949840337169917,-0.02069840337169917,horizon
2023-01-13,0,-1.0,10,-0.009537931799241228,-0.010737931799241228,horizon
2023-01-16,0,-1.0,10,-0.012973892622124339,-0.014173892622124339,horizon
2023-01-17,0,-1.0,10,-0.008462313642344732,-0.009662313642344732,horizon
2023-01-18,0,-1.0,10,-0.0020036561004959097,-0.0032036561004959094,horizon
2023-01-19,0,-1.0,10,0.0019786709883886644,0.0007786709883886645,horizon
2023-01-23,1,-1.0,9,0.0031069864512272005,0.0019069864512272006,convergence
2023-01-30,1,-1.0,4,0.023610928321780023,0.022410928321780023,convergence
2023-01-31,1,-1.0,3,0.018656833118301464,0.017456833118301464,convergence
2023-02-22,0,1.0,10,-0.0428997967770659,-0.0440997967770659,horizon
2023-02-23,0,1.0,10,-0.029246544591699397,-0.030446544591699397,horizon
2023-02-24,0,1.0,10,-0.018291587729004632,-0.019491587729004632,horizon
2023-02-27,0,1.0,10,-0.02003505970392183,-0.02123505970392183,horizon
2023-02-28,0,1.0,10,-0.010982409877704491,-0.01218240987770449,horizon
2023-03-01,0,1.0,10,-0.002794566613332883,-0.0039945666133328825,horizon
2023-03-02,0,1.0,10,-0.007629834514639278,-0.008829834514639277,horizon
2023-03-03,0,1.0,10,0.004757318469599703,0.003557318469599703,horizon
2023-03-06,0,1.0,10,0.008676849482196936,0.007476849482196936,horizon
2023-03-07,0,1.0,10,0.016046415550412085,0.014846415550412086,horizon
2023-03-08,0,1.0,10,0.018507593483333196,0.017307593483333196,horizon
2023-03-09,0,1.0,10,0.010842005393019605,0.009642005393019605,horizon
2023-03-10,0,1.0,10,0.0045998386248387035,0.003399838624838704,horizon
2023-04-12,0,-1.0,10,-0.012971134795605188,-0.014171134795605188,horizon
2023-04-14,0,-1.0,10,-0.010477771635685862,-0.011677771635685862,horizon
2023-04-17,0,-1.0,10,0.0007354426053574059,-0.000464557394642594,horizon
2023-04-18,0,-1.0,10,-0.00165273396061405,-0.0028527339606140498,horizon
2023-04-19,0,-1.0,10,0.007832424937428861,0.006632424937428862,horizon
2023-04-20,0,-1.0,10,0.0017715338269290726,0.0005715338269290727,horizon
2023-04-21,0,-1.0,10,-0.010148284956498443,-0.011348284956498443,horizon
2023-04-28,0,-1.0,10,-0.0030626131249755773,-0.004262613124975577,horizon
2023-05-01,0,-1.0,10,-0.005816607741316204,-0.007016607741316204,horizon
2023-05-09,0,-1.0,10,-0.014833270443339153,-0.016033270443339152,horizon
2023-05-12,0,-1.0,10,-0.006827342329289721,-0.00802734232928972,horizon
2023-05-23,1,-1.0,10,0.01808423553816141,0.01688423553816141,convergence
2023-05-24,1,-1.0,9,0.013785847285263664,0.012585847285263664,convergence
2023-05-25,1,-1.0,8,0.010009785914104619,0.008809785914104619,convergence
2023-06-12,0,1.0,10,0.02189424841957255,0.02069424841957255,horizon
2023-06-13,0,1.0,10,0.005596921364453777,0.004396921364453778,horizon
2023-06-16,0,1.0,10,0.003884853098166552,0.002684853098166552,horizon
2023-06-20,0,1.0,10,-0.005997763624054464,-0.007197763624054464,horizon
2023-06-26,0,-1.0,10,0.03122128665001167,0.03002128665001167,horizon
2023-07-10,0,1.0,10,0.0009478706922791957,-0.00025212930772080416,horizon
2023-07-11,0,1.0,10,0.000772750030496816,-0.0004272499695031839,horizon
2023-07-12,0,1.0,10,-0.0015858420246201987,-0.0027858420246201984,horizon
2023-07-13,0,1.0,10,-0.0021768149497667366,-0.0033768149497667363,horizon
2023-07-14,0,1.0,10,0.006394431533617961,0.005194431533617962,horizon
2023-07-17,0,1.0,10,0.003482974763808322,0.0022829747638083223,horizon
2023-07-18,1,1.0,10,0.006537443266848797,0.005337443266848797,convergence
2023-08-08,0,-1.0,10,-0.014603738294582946,-0.015803738294582946,horizon
2023-08-09,0,-1.0,10,-0.019559101703949366,-0.020759101703949366,horizon
2023-08-10,0,-1.0,10,-0.022801380980976838,-0.024001380980976837,horizon
2023-08-11,0,-1.0,10,-0.020926948118744626,-0.022126948118744626,horizon
2023-08-14,0,-1.0,10,-0.012509986969518216,-0.013709986969518216,horizon
2023-08-15,0,-1.0,10,-0.012716104042755916,-0.013916104042755915,horizon
2023-08-16,0,-1.0,10,-0.010808291736037035,-0.012008291736037034,horizon
2023-08-17,0,-1.0,10,-0.021388962427260516,-0.022588962427260516,horizon
2023-08-21,0,-1.0,10,-0.009238425619858326,-0.010438425619858326,horizon
2023-08-22,0,-1.0,10,-0.01630827596193729,-0.01750827596193729,horizon
2023-08-23,0,-1.0,10,-0.0026302965583955285,-0.003830296558395528,horizon
2023-08-24,0,-1.0,10,0.0013902291459837457,0.0001902291459837458,horizon
2023-08-25,0,-1.0,10,0.0030226469633376496,0.0018226469633376497,horizon
2023-08-28,0,-1.0,10,0.003427757944272969,0.002227757944272969,horizon
2023-08-29,1,-1.0,10,0.012947764419107166,0.011747764419107166,convergence
2023-08-30,1,-1.0,9,0.007975282309048204,0.006775282309048204,convergence
2023-09-01,1,-1.0,7,0.013106590009423158,0.011906590009423158,convergence
2023-09-06,1,-1.0,4,0.010992404849667459,0.009792404849667459,convergence
2023-09-20,0,1.0,10,-0.01313749307462686,-0.01433749307462686,horizon
2023-09-21,0,1.0,10,-0.011226770362013916,-0.012426770362013916,horizon
2023-09-22,0,1.0,10,-0.009651229669342953,-0.010851229669342953,horizon
2023-09-25,0,1.0,10,-0.009048491131358638,-0.010248491131358638,horizon
2023-09-26,0,1.0,10,-0.007992152932041918,-0.009192152932041918,horizon
2023-09-27,0,1.0,10,-0.0002091535616592921,-0.001409153561659292,horizon
2023-09-28,0,1.0,10,0.005245298557404965,0.004045298557404965,horizon
2023-09-29,0,1.0,10,0.0026958397502268028,0.0014958397502268029,horizon
2023-10-02,0,1.0,10,-0.0024919381372736638,-0.0036919381372736634,horizon
2023-10-03,0,1.0,10,0.00811642005741664,0.00691642005741664,horizon
2023-10-04,1,1.0,10,0.007686798030772657,0.006486798030772657,convergence
2023-11-17,0,1.0,1,-0.0021420296322363086,-0.0033420296322363083,convergence
2023-11-27,1,-1.0,6,0.006576975889813319,0.005376975889813319,convergence
2023-11-30,1,-1.0,3,0.011026494741154025,0.009826494741154025,convergence
2023-12-01,1,-1.0,2,0.013620156024257035,0.012420156024257036,convergence
2023-12-04,1,-1.0,1,0.004736199372408656,0.0035361993724086563,convergence
2023-12-12,1,1.0,5,0.005309570497869842,0.0041095704978698425,convergence
