date,asset_a_price,asset_b_price,alpha,hedge_ratio,spread,contemporaneous_zscore_for_outcomes,signal_zscore,abs_zscore,spread_change_lagged,spread_volatility,rolling_corr,spread_drawdown,half_life,deviation_persistence,regime_stress_proxy,asset_a,asset_b
2018-07-05,152.2532,104.0382,0.8832466681373622,0.8874740891498825,0.020195757215105914,0.7894319353975336,0.9932459549067484,0.9932459549067484,0.0018467934436765532,0.006027440510502003,0.6798703577990549,-0.019708403640579242,19.096826352975153,0.0,0.7482725178809553,CVX,XOM
2018-07-06,148.3988,102.8508,0.8832466681373622,0.8874740891498825,0.004741165999639918,0.08803329642539061,0.7894319353975336,0.7894319353975336,-0.003743056523298094,0.006127808311366929,0.6770191474050263,-0.023451460163877336,18.831555768332347,0.0,0.7956377430061641,CVX,XOM
2018-07-09,148.0045,102.621,0.8832466681373622,0.8874740891498825,0.0040657060573732196,-0.0001400659062814646,0.08803329642539061,0.08803329642539061,-0.015454591215465996,0.0071677861528523035,0.6953725445175718,-0.03890605137934333,16.005464032563246,0.0,0.6933333333333334,CVX,XOM
2018-07-10,148.5257,102.912,0.8832466681373622,0.8874740891498825,0.005068006197529229,-0.00973936250642333,-0.0001400659062814646,0.0001400659062814646,-0.0006754599422666985,0.007174501074506887,0.7005590585290513,-0.03958151132161003,15.511187872239498,0.0,0.6710526315789473,CVX,XOM
2018-07-11,149.02,103.3378,0.8832466681373622,0.8874740891498825,0.004726161700900455,-0.09164792799508271,-0.00973936250642333,0.00973936250642333,0.0010023001401560094,0.007139581129091402,0.7021841953871686,-0.03857921118145402,16.040071384301978,0.0,0.6408036408036408,CVX,XOM
2018-07-12,150.3272,104.634,0.8832466681373622,0.8874740891498825,0.002397246111112139,-0.3065721767612916,-0.09164792799508271,0.09164792799508271,-0.0003418444966287737,0.006891049507006448,0.6981241304654904,-0.038921055678082794,15.777478532058728,0.0,0.6795958279009127,CVX,XOM
2018-07-13,152.0924,106.3972,0.8832466681373622,0.8874740891498825,-0.0007591006000824407,-0.5781862887781989,-0.3065721767612916,0.3065721767612916,-0.0023289155897883163,0.006899146829125288,0.7094945895664054,-0.04124997126787111,14.52905776912219,0.0,0.5506860972236995,CVX,XOM
2018-07-16,152.1899,106.4956,0.8832466681373622,0.8874740891498825,-0.0009386373257873615,-0.642796983574852,-0.5781862887781989,0.5781862887781989,-0.0031563467111945798,0.006935661887826916,0.7194212827533597,-0.04440631797906569,15.024424339397505,0.0,0.525,CVX,XOM
2018-07-17,150.9525,106.0446,0.8832466681373622,0.8874740891498825,-0.005336143073753519,-0.956427012883383,-0.642796983574852,0.642796983574852,-0.00017953672570492074,0.0069297239831044265,0.7152213236542149,-0.04458585470477061,14.030963019311988,0.0,0.5328537904295481,CVX,XOM
2018-07-18,149.2156,104.3481,0.8832466681373622,0.8874740891498825,-0.0025965290400140617,-0.8160872826180168,-0.956427012883383,0.956427012883383,-0.004397505747966157,0.006880847625877395,0.7164160763155255,-0.04898336045273677,14.318813406625493,0.0,0.5200919632147142,CVX,XOM
2018-07-19,148.9543,104.2041,0.8832466681373622,0.8874740891498825,-0.0031236646393573153,-0.890149880850911,-0.8160872826180168,0.8160872826180168,0.002739614033739457,0.006364954911288873,0.7240771266685557,-0.04624374641899731,12.838387742621107,0.0,0.4976001567244588,CVX,XOM
2018-07-20,146.716,103.512,0.8832466681373622,0.8874740891498825,-0.01235040342783389,-1.5070686206763864,-0.890149880850911,0.890149880850911,-0.0005271355993432536,0.006192917703853935,0.7249086489558704,-0.046770882018340565,13.5420801504417,0.0,0.48540706605222733,CVX,XOM
2018-07-23,146.0113,102.8699,0.8832466681373622,0.8874740891498825,-0.01164285634403317,-1.4537997463404861,-1.5070686206763864,1.5070686206763864,-0.009226738788476574,0.006327903570912859,0.7196010050852655,-0.05599762080681714,13.80455963359976,1.0,0.5030588235294118,CVX,XOM
2018-07-24,145.5164,102.262,0.8832466681373622,0.8874740891498825,-0.009778075515570528,-1.3126543368318975,-1.4537997463404861,1.4537997463404861,0.0007075470838007192,0.006240033525632126,0.7192972781446592,-0.05529007372301642,12.497247263499526,2.0,0.5105204872646734,CVX,XOM
2018-07-25,146.555,102.1356,0.8832466681373622,0.8874740891498825,-0.001568453283494975,-0.7569420936546051,-1.3126543368318975,1.3126543368318975,0.0018647808284626421,0.006058972474558534,0.7218892096533639,-0.05342529289455378,11.020898523246451,3.0,0.46329984613992214,CVX,XOM
2018-07-26,148.2258,102.8505,0.8832466681373622,0.8874740891498825,0.0035772969609926264,-0.4269881463322709,-0.7569420936546051,0.7569420936546051,0.008209622232075553,0.005917162969560793,0.7161929130963673,-0.045215670662478225,9.97051320408276,0.0,0.45454545454545453,CVX,XOM
2018-07-27,148.2937,103.4077,0.8832466681373622,0.8874740891498825,-0.0007597010307662799,-0.7110476952479103,-0.4269881463322709,0.4269881463322709,0.005145750244487601,0.0058088197319429245,0.7247966459908807,-0.04006992041799062,10.654683323755375,0.0,0.3902970124553611,CVX,XOM
2018-07-30,149.4302,103.4743,0.8832466681373622,0.8874740891498825,0.006303530329430984,-0.26180372313993516,-0.7110476952479103,0.7110476952479103,-0.004336997991758906,0.005809105546640345,0.7271883005609089,-0.04440691840974953,10.038159899309866,0.0,0.3854700854700855,CVX,XOM
2018-07-31,147.7344,103.0484,0.8832466681373622,0.8874740891498825,-0.0014494171765395691,-0.7607215920181729,-0.26180372313993516,0.26180372313993516,0.007063231360197264,0.005253674925878256,0.724550705899042,-0.037343687049552265,9.92311813970508,0.0,0.2958644409026088,CVX,XOM
2018-08-01,145.6793,101.5825,0.8832466681373622,0.8874740891498825,-0.0027425647187531155,-0.7985748299323301,-0.7607215920181729,0.7607215920181729,-0.007752947505970553,0.0054058655115777985,0.7239438997820276,-0.04509663455552282,10.141201795098993,0.0,0.33843873517786566,CVX,XOM
2018-08-02,145.6268,101.1667,0.8832466681373622,0.8874740891498825,0.0005370755005928984,-0.5407551003619515,-0.7985748299323301,0.7985748299323301,-0.0012931475422135463,0.005361177059282916,0.7347818052507445,-0.046389782097736365,9.553993600216948,0.0,0.2975584121594308,CVX,XOM
2018-08-03,146.8283,101.2904,0.8832466681373622,0.8874740891498825,0.007669285455348174,-0.03276932045159483,-0.5407551003619515,0.5407551003619515,0.003279640219346014,0.0054215383726966835,0.7336953362531613,-0.04311014187839035,9.825388090156421,0.0,0.31922832645284216,CVX,XOM
2018-08-06,149.387,102.1648,0.8832466681373622,0.8874740891498825,0.017317328636236695,0.6578733918096703,-0.03276932045159483,0.03276932045159483,0.007132209954755275,0.00457591570013197,0.7303287540024287,-0.035977931923635076,10.693991059034772,0.0,0.11832358674463939,CVX,XOM
2018-08-07,150.6612,102.4894,0.8832466681373622,0.8874740891498825,0.022995451679476808,1.1163403025046672,0.6578733918096703,0.6578733918096703,0.009648043180888521,0.005015261708573543,0.7475460718878528,-0.026329888742746554,12.514395910112492,0.0,0.18995098039215688,CVX,XOM
2018-08-08,151.4468,103.2363,0.8832466681373622,0.8874740891498825,0.021752164016143105,1.2012626539619875,1.1163403025046672,1.1163403025046672,0.005678123043240113,0.005133245005871627,0.7439065206736414,-0.02065176569950644,12.826770126658289,1.0,0.23745202799307696,CVX,XOM
2018-08-09,151.083,102.7992,0.8832466681373622,0.8874740891498825,0.02311263157986687,1.4024914409026332,1.2012626539619875,1.2012626539619875,-0.001243287663333703,0.005147855959977513,0.7432204898761479,-0.021895053362840144,13.22144618083484,2.0,0.24438036083998818,CVX,XOM
2018-08-10,149.9934,102.0534,0.8832466681373622,0.8874740891498825,0.022336592968957625,1.4637302870775921,1.4024914409026332,1.4024914409026332,0.0013604675637237662,0.005096436607312422,0.7461448193493965,-0.02053458579911638,14.139690501232407,3.0,0.22309425187123028,CVX,XOM
2018-08-13,148.5724,101.5598,0.8832466681373622,0.8874740891498825,0.017120526839851102,1.010494988786857,1.4637302870775921,1.4637302870775921,-0.0007760386109092465,0.0050244344950235,0.7464965859851651,-0.021310624410025625,14.860654651941635,4.0,0.19285714285714284,CVX,XOM
2018-08-14,147.4641,100.9497,0.8832466681373622,0.8874740891498825,0.014980300951269676,0.8605103124023988,1.010494988786857,1.010494988786857,-0.0052160661291065225,0.005207868253309853,0.7513965204824263,-0.026526690539132147,13.31651715015287,5.0,0.2595323362123446,CVX,XOM
2018-08-15,150.697,102.3637,0.8832466681373622,0.8874740891498825,0.0243221695557434,1.7183474109015024,0.8605103124023988,0.8605103124023988,-0.0021402258885814263,0.005115413573477663,0.756532005912459,-0.028666916427713574,13.957589373085508,0.0,0.21893123446561724,CVX,XOM
2018-08-16,150.6263,102.113,0.8832466681373622,0.8874740891498825,0.026029094087991034,1.8067017548566953,1.7183474109015024,1.7183474109015024,0.009341868604473724,0.0054199687393490245,0.780588540969775,-0.01932504782323985,16.465104214337952,1.0,0.302057166134836,CVX,XOM
2018-08-17,152.7622,102.6528,0.8832466681373622,0.8874740891498825,0.035430525100108134,2.3105238862986917,1.8067017548566953,1.8067017548566953,0.0017069245322476334,0.005403210118822049,0.7797141482477037,-0.017618123290992216,17.453922054212573,2.0,0.3012820512820513,CVX,XOM
2018-08-20,151.2057,102.3345,0.8832466681373622,0.8874740891498825,0.02794532730969479,1.5702586410929138,2.3105238862986917,2.3105238862986917,0.0094014310121171,0.005076864675608228,0.796056344648814,-0.008216692278875115,22.36809262729717,3.0,0.180623973727422,CVX,XOM
2018-08-21,152.1604,103.3485,0.8832466681373622,0.8874740891498825,0.025488976399456575,1.28942556512631,1.5702586410929138,1.5702586410929138,-0.007485197790413345,0.005508213431204972,0.7943729999698074,-0.01570189006928846,18.27468914031802,4.0,0.32792711294908244,CVX,XOM
2018-08-22,152.5855,103.562,0.8832466681373622,0.8874740891498825,0.026447367684813372,1.2717514975368267,1.28942556512631,1.28942556512631,-0.002456350910238214,0.00559257330323603,0.795398991945278,-0.018158240979526674,17.90129175582309,5.0,0.3426791277258567,CVX,XOM
2018-08-23,152.3924,103.1786,0.8832466681373622,0.8874740891498825,0.02847268762040933,1.3205352657685436,1.2717514975368267,1.2717514975368267,0.0009583912853567966,0.005394451204785671,0.7960399573929455,-0.017199849694169878,18.421004669764653,6.0,0.2964214214214214,CVX,XOM
2018-08-24,152.8898,103.7374,0.8832466681373622,0.8874740891498825,0.02693785538023885,1.131112254763991,1.3205352657685436,1.3205352657685436,0.0020253199355959595,0.005328604595488937,0.8013206035747059,-0.015174529758573918,20.012700265299262,7.0,0.27304353180222896,CVX,XOM
2018-08-27,152.6668,103.3039,0.8832466681373622,0.8874740891498825,0.029194589320601594,1.2030005230244363,1.131112254763991,1.131112254763991,-0.0015348322401704806,0.005215639890624497,0.8101842394483523,-0.0167093619987444,20.126905636449013,8.0,0.24454545454545454,CVX,XOM
2018-08-28,153.6839,103.7426,0.8832466681373622,0.8874740891498825,0.0320738655677415,1.3097058127399541,1.2030005230244363,1.2030005230244363,0.002256733940362743,0.005056774182586954,0.816123627289451,-0.014452628058381656,21.547727492383324,9.0,0.16675616013364358,CVX,XOM
2018-08-29,151.796,103.3379,0.8832466681373622,0.8874740891498825,0.02318229192018162,0.6441279707724327,1.3097058127399541,1.3097058127399541,0.002879276247139906,0.004634710585029987,0.8168373449033955,-0.01157335181124175,23.123831806527182,10.0,0.09328007518796992,CVX,XOM
2018-08-30,151.6829,102.9898,0.8832466681373622,0.8874740891498825,0.025431492234739395,0.7467471181327632,0.6441279707724327,0.6441279707724327,-0.00889157364755988,0.005145795906436697,0.8146015289065937,-0.02046492545880163,18.534246858197193,0.0,0.2256926369367806,CVX,XOM
2018-08-31,150.3439,101.6417,0.8832466681373622,0.8874740891498825,0.028258092214916708,0.9003601272140083,0.7467471181327632,0.7467471181327632,0.0022492003145577755,0.005130816127388831,0.8071522980692054,-0.018215725144243855,19.95432450038646,0.0,0.22647527910685805,CVX,XOM
2018-09-03,150.8069,101.9634,0.8832466681373622,0.8874740891498825,0.028528511277127855,0.878740037633549,0.9003601272140083,0.9003601272140083,0.0028265999801773134,0.004966982898642895,0.807969729923982,-0.015389125164066542,20.451559531181328,0.0,0.16044880785413745,CVX,XOM
2018-09-04,149.9574,102.4905,0.8832466681373622,0.8874740891498825,0.018303573073969126,-0.023958296008028332,0.878740037633549,0.878740037633549,0.00027041906221114687,0.004556957257512457,0.8066617191932538,-0.015118706101855395,20.582723374583683,0.0,0.09427497789566755,CVX,XOM
2018-09-05,149.5643,102.4675,0.8832466681373622,0.8874740891498825,0.015877901347943535,-0.30693675944141713,-0.023958296008028332,0.023958296008028332,-0.010224938203158729,0.004963916364465055,0.7917256738303841,-0.025343644305014124,16.88324615519153,0.0,0.1956829440905874,CVX,XOM
2018-09-06,150.0722,102.6887,0.8832466681373622,0.8874740891498825,0.017354257345189694,-0.21973472771427285,-0.30693675944141713,0.30693675944141713,-0.002425671726025591,0.004982583520245359,0.7927779084361152,-0.027769316031039715,15.630023349780599,0.0,0.20381892297790172,CVX,XOM
2018-09-07,148.9627,102.4665,0.8832466681373622,0.8874740891498825,0.011856100757441368,-0.8443182523993045,-0.21973472771427285,0.21973472771427285,0.0014763559972461593,0.00498457084494991,0.7923416389589041,-0.026292960033793555,17.053896395252554,0.0,0.20976692563817978,CVX,XOM
2018-09-10,150.5241,103.1555,0.8832466681373622,0.8874740891498825,0.01633583180714826,-0.4302635705916038,-0.8443182523993045,0.8443182523993045,-0.005498156587748326,0.005112300499510072,0.7911541556263563,-0.03179111662154188,17.403282358757355,0.0,0.27291666666666664,CVX,XOM
2018-09-11,151.2478,103.3718,0.8832466681373622,0.8874740891498825,0.019273240969404526,-0.21124281875961773,-0.4302635705916038,0.4302635705916038,0.004479731049706892,0.005104087679964852,0.7917204265107125,-0.02731138557183499,18.582151560073882,0.0,0.2710846465787177,CVX,XOM
2018-09-12,150.9613,103.2095,0.8832466681373622,0.8874740891498825,0.01877168537693663,-0.4153825077623441,-0.21124281875961773,0.21124281875961773,0.002937409162256266,0.005119528040954971,0.7915079489653947,-0.024373976409578724,18.934507798121672,0.0,0.2826350941105039,CVX,XOM
2018-09-13,151.4786,103.6683,0.8832466681373622,0.8874740891498825,0.018256163678149306,-0.6724202805485046,-0.4153825077623441,0.4153825077623441,-0.0005015555924678949,0.004672009574051485,0.8043678373602601,-0.02487553200204662,18.30441178929364,0.0,0.12761234974312935,CVX,XOM
2018-09-14,151.8662,103.9397,0.8832466681373622,0.8874740891498825,0.018491332555871764,-0.7664731904842524,-0.6724202805485046,0.6724202805485046,-0.0005155216987873246,0.004649866190745996,0.7940342043771874,-0.025391053700833943,20.127122927259766,0.0,0.14791502753737215,CVX,XOM
2018-09-17,152.8844,104.7567,0.8832466681373622,0.8874740891498825,0.018224979852416112,-0.8241842193643253,-0.7664731904842524,0.7664731904842524,0.0002351688777224581,0.004079017169108155,0.7910900833087265,-0.025155884823111485,20.193100980325823,0.0,0.0930909090909091,CVX,XOM
2018-09-18,152.2732,105.1151,0.8832466681373622,0.8874740891498825,0.011188077276098163,-1.9009286514604975,-0.8241842193643253,0.8241842193643253,-0.0002663527034556523,0.003784395153697853,0.7935276584023928,-0.025422237526567137,19.75162126888835,0.0,0.0625358577165806,CVX,XOM
2018-09-19,150.4497,104.1221,0.8832466681373622,0.8874740891498825,0.007564240486876983,-2.2204159177345972,-1.9009286514604975,1.9009286514604975,-0.007036902576317949,0.004027503839903108,0.7817913755696799,-0.03245914010288509,19.18901950609647,1.0,0.09653920505445802,CVX,XOM
2018-09-20,148.8336,102.9924,0.8832466681373622,0.8874740891498825,0.006445833878190754,-2.1221981033485164,-2.2204159177345972,2.2204159177345972,-0.00362383678922118,0.004056023816349591,0.8057494606216974,-0.02786628461323115,18.881149470255032,2.0,0.046130952380952384,CVX,XOM
2018-09-21,150.9934,103.8134,0.8832466681373622,0.8874740891498825,0.013806639776928975,-1.0145546523584283,-2.1221981033485164,2.1221981033485164,-0.0011184066086862288,0.003998405975050248,0.8183727711193618,-0.02898469122191738,19.025273539661438,3.0,0.00979312875556167,CVX,XOM
2018-09-24,153.9961,105.6295,0.8832466681373622,0.8874740891498825,0.018106653843153353,-0.4180584606217579,-1.0145546523584283,1.0145546523584283,0.007360805898738221,0.0044000479169425365,0.823440988682733,-0.02162388532317916,19.09382813125855,4.0,0.04502262443438914,CVX,XOM
2018-09-25,154.8412,105.5214,0.8832466681373622,0.8874740891498825,0.024488147740150623,0.43705618527757845,-0.4180584606217579,0.4180584606217579,0.004300014066224378,0.004489320838519882,0.8470424131331721,-0.01732387125695478,19.373739833463702,0.0,0.06814427927324673,CVX,XOM
2018-09-26,153.3712,105.3776,0.8832466681373622,0.8874740891498825,0.016159435093920926,-0.7003382339813758,0.43705618527757845,0.43705618527757845,0.00638149389699727,0.004683925834079025,0.8442847394633556,-0.010942377359957511,21.444486415182947,0.0,0.12385482734319944,CVX,XOM
2018-09-27,154.9334,106.7547,0.8832466681373622,0.8874740891498825,0.01477105619508734,-0.8396695002500371,-0.7003382339813758,0.7003382339813758,-0.008328712646229697,0.004634121959144076,0.8397495791490704,-0.019271090006187208,18.876257590010642,0.0,0.11243426485288366,CVX,XOM
2018-09-28,155.2269,105.91,0.8832466681373622,0.8874740891498825,0.023713722787978675,0.5062345222114385,-0.8396695002500371,0.8396695002500371,-0.0013883788988335866,0.004599751089072529,0.8432354587013148,-0.020659468905020795,19.696421837464076,0.0,0.10602161605764282,CVX,XOM
2018-10-01,153.4654,105.2022,0.8832466681373622,0.8874740891498825,0.018251865522429966,-0.27657835907486605,0.5062345222114385,0.5062345222114385,0.008942666592891335,0.0049989273855773585,0.8284599198119117,-0.01171680231212946,20.383565636097106,0.0,0.1928042328042328,CVX,XOM
2018-10-02,153.4075,105.6699,0.8832466681373622,0.8874740891498825,0.013937789594289818,-0.8825575753384423,-0.27657835907486605,0.27657835907486605,-0.0054618572655487085,0.005124921222426608,0.8309179402344801,-0.017178659577678168,19.071770030943327,0.0,0.2570187165775401,CVX,XOM
2018-10-03,152.8757,105.5173,0.8832466681373622,0.8874740891498825,0.011747728216230158,-1.1407349200060135,-0.8825575753384423,0.8825575753384423,-0.004314075928140149,0.004710019690541228,0.8273629882236081,-0.021492735505818317,19.79096747758477,0.0,0.14984123056620893,CVX,XOM
2018-10-04,154.1178,105.3672,0.8832466681373622,0.8874740891498825,0.021103144848320987,0.34727039738446575,-1.1407349200060135,1.1407349200060135,-0.00219006137805966,0.004704775669400327,0.8271984985273687,-0.023682796883877977,19.250377644784532,1.0,0.1497720241003094,CVX,XOM
2018-10-05,153.9746,105.7399,0.8832466681373622,0.8874740891498825,0.017039959853737408,-0.25385537364555943,0.34727039738446575,0.34727039738446575,0.00935541663209083,0.005139030472503362,0.8173007975546289,-0.014327380251787147,20.224839995658773,0.0,0.29096499336843373,CVX,XOM
2018-10-08,154.7197,106.0504,0.8832466681373622,0.8874740891498825,0.01926519369925206,0.17361406744396746,-0.25385537364555943,0.25385537364555943,-0.00406318499458358,0.005068685818346881,0.8128585016028127,-0.018390565246370727,19.834044689716695,0.0,0.2563492063492063,CVX,XOM
2018-10-09,155.9257,106.7807,0.8832466681373622,0.8874740891498825,0.020939203666043404,0.584357651779944,0.17361406744396746,0.17361406744396746,0.0022252338455146514,0.004998148435138249,0.8136117799789059,-0.016165331400856076,20.243675317302902,0.0,0.22722463853297284,CVX,XOM
2018-10-10,154.5315,106.9584,0.8832466681373622,0.8874740891498825,0.01048188104193759,-1.320798844254921,0.584357651779944,0.584357651779944,0.0016740099667913455,0.004970382172656969,0.8150532215140258,-0.01449132143406473,20.524624604548794,0.0,0.21687819223030488,CVX,XOM
2018-10-11,154.8225,107.2262,0.8832466681373622,0.8874740891498825,0.010143961166908078,-1.3020932113202497,-1.320798844254921,1.320798844254921,-0.010457322624105814,0.005476772526257253,0.7989166498415785,-0.024948644058170544,18.369840451911042,1.0,0.4316748824945546,CVX,XOM
2018-10-12,152.0056,105.5832,0.8832466681373622,0.8874740891498825,0.005485825632914221,-2.064334736344262,-1.3020932113202497,1.3020932113202497,-0.00033791987502951315,0.005476745496295237,0.7986133997322964,-0.025286563933200057,18.327664118339385,2.0,0.4326690821256039,CVX,XOM
2018-10-15,152.8745,105.867,0.8832466681373622,0.8874740891498825,0.008803520842236345,-1.3971791034213985,-2.064334736344262,2.064334736344262,-0.004658135533993857,0.0055514456578391585,0.8130087829973273,-0.029944699467193914,18.04770289522818,3.0,0.41267474370922647,CVX,XOM
2018-10-16,153.4998,105.4191,0.8832466681373622,0.8874740891498825,0.016648134468328024,0.2425002488080268,-1.3971791034213985,1.3971791034213985,0.0033176952093221246,0.005618389901031593,0.8121626426565385,-0.02662700425787179,17.336086010327275,4.0,0.43872440712917954,CVX,XOM
2018-10-17,151.3534,104.186,0.8832466681373622,0.8874740891498825,0.013008453062943737,-0.49400683438870774,0.2425002488080268,0.2425002488080268,0.007844613626091679,0.005684600469431658,0.8032971586525619,-0.01878239063178011,18.543476014046572,0.0,0.4681145185346866,CVX,XOM
2018-10-18,150.5228,103.8606,0.8832466681373622,0.8874740891498825,0.010281671282932336,-0.9963902860150118,-0.49400683438870774,0.49400683438870774,-0.0036396814053842874,0.005685144572908814,0.8199902372919919,-0.022422072037164398,17.609682670737218,0.0,0.4167625071880391,CVX,XOM
2018-10-19,152.0405,103.6539,0.8832466681373622,0.8874740891498825,0.022082018319122376,1.3169782405246604,-0.9963902860150118,0.9963902860150118,-0.0027267817800114003,0.005715540971464684,0.817474367927547,-0.025148853817175798,16.452601836775006,0.0,0.42386633997372253,CVX,XOM
2018-10-22,151.8158,103.9952,0.8832466681373622,0.8874740891498825,0.01768565414559653,0.427991540651651,1.3169782405246604,1.3169782405246604,0.01180034703619004,0.006065173066592576,0.8068355186695205,-0.013348506780985758,16.397830279614467,1.0,0.5280701754385965,CVX,XOM
2018-10-23,150.2176,103.6841,0.8832466681373622,0.8874740891498825,0.009761463507198087,-1.076972855334536,0.427991540651651,0.427991540651651,-0.004396364173525846,0.0060826787519747275,0.806811832339313,-0.017744870954511605,15.005963677058489,0.0,0.5311188932422592,CVX,XOM
2018-10-24,151.3866,103.8379,0.8832466681373622,0.8874740891498825,0.01619792285144772,0.21106674402253456,-1.076972855334536,1.076972855334536,-0.007924190638398443,0.006128678689257486,0.8052122906025333,-0.025669061592910047,14.031133986550865,1.0,0.5511239035087719,CVX,XOM
2018-10-25,150.5117,103.3441,0.8832466681373622,0.8874740891498825,0.014632355303051625,-0.07661224998676634,0.21106674402253456,0.21106674402253456,0.006436459344249634,0.006058540630504056,0.7925447078675842,-0.019232602248660413,12.955050903794174,0.0,0.5724880625825459,CVX,XOM
2018-10-26,150.7019,103.4144,0.8832466681373622,0.8874740891498825,0.015291746137617857,0.07729771197710367,-0.07661224998676634,0.07661224998676634,-0.0015655675483960962,0.006060696368321613,0.7965287954039885,-0.02079816979705651,12.944879816958927,0.0,0.5517806935332709,CVX,XOM
2018-10-29,152.9648,103.9003,0.8832466681373622,0.8874740891498825,0.02603576706672328,2.0441272904969643,0.07729771197710367,0.07729771197710367,0.0006593908345662314,0.0057077088101213725,0.7999881615088791,-0.020138778962490278,13.985272568246678,0.0,0.4782464846980976,CVX,XOM
2018-10-30,151.9937,104.1081,0.8832466681373622,0.8874740891498825,0.017893839643300602,0.4732995345282334,2.0441272904969643,2.0441272904969643,0.010744020929105424,0.00607321136850583,0.7915144854014241,-0.009394758033384853,14.334693739427815,1.0,0.5951726844583988,CVX,XOM
2018-10-31,152.9842,105.0054,0.8832466681373622,0.8874740891498825,0.016773116902010443,0.211144057880463,0.4732995345282334,0.4732995345282334,-0.008141927423422679,0.006275366910183587,0.7836599701421831,-0.017536685456807533,12.23559396629874,0.0,0.6351482427495231,CVX,XOM
2018-11-01,151.6566,104.8251,0.8832466681373622,0.8874740891498825,0.009582374452597797,-1.2637115306292472,0.211144057880463,0.211144057880463,-0.0011207227412901588,0.006259329188495656,0.784440576796269,-0.01865740819809769,11.338873368548684,0.0,0.6317286791970336,CVX,XOM
2018-11-02,151.4196,104.5361,0.8832466681373622,0.8874740891498825,0.010468532377707618,-1.0439551575205224,-1.2637115306292472,1.2637115306292472,-0.007190742449412646,0.006092591047573549,0.782632461739063,-0.025848150647510337,10.906024160555,1.0,0.6095098132170286,CVX,XOM
2018-11-05,150.7511,104.4216,0.8832466681373622,0.8874740891498825,0.007016470577534406,-1.592107776436159,-1.0439551575205224,1.0439551575205224,0.0008861579251098206,0.006046264721294485,0.7794050101477898,-0.024961992722400517,9.374237047684408,2.0,0.60375,CVX,XOM
2018-11-06,149.7217,104.3628,0.8832466681373622,0.8874740891498825,0.0006644547368672704,-2.492036552419103,-1.592107776436159,1.592107776436159,-0.0034520618001732117,0.0060529704635509645,0.776353116684841,-0.02841405452257373,8.372840375971707,3.0,0.6061153858038998,CVX,XOM
