date,KO,PEP,XOM,CVX,JPM,BAC,MSFT,AAPL,SPY,QQQ
2021-03-24,64.1951,176.1867,117.2118,161.1723,156.01,37.0141,402.2809,195.9776,557.6679,443.3101
2021-03-25,64.8535,176.8194,118.1457,161.4407,157.1305,37.5792,405.0132,195.8475,561.9681,444.0518
2021-03-26,64.7112,175.7973,118.155,163.9513,156.9783,37.6073,403.8022,195.1726,560.5323,441.2639
2021-03-29,64.5114,176.0246,117.8617,163.1597,157.0929,37.7468,403.2483,193.8319,559.0999,437.9597
2021-03-30,64.3655,174.1746,117.5231,161.2892,156.1252,37.8603,403.0329,195.7993,557.9485,440.7538
2021-03-31,64.5865,175.7138,117.1256,160.7518,156.4581,37.6012,403.5339,198.0288,559.6751,446.1986
2021-04-01,65.056,177.3453,117.4126,160.2917,157.2533,38.5454,404.8995,198.6105,561.6914,449.5304
2021-04-02,64.8593,176.2812,117.341,161.0242,156.956,38.3187,403.3798,200.0337,560.5166,452.4434
2021-04-05,64.5106,174.751,116.7601,159.3503,156.6373,38.1376,401.324,199.0205,559.051,451.3155
2021-04-06,64.0837,174.9161,116.1806,158.7935,157.5275,37.9735,399.1954,198.1685,555.6503,451.331
2021-04-07,65.0235,178.4862,117.7535,159.904,159.4368,38.0491,403.7917,199.0523,560.5709,452.3116
2021-04-08,65.0074,178.3566,117.5014,162.059,158.9932,38.2454,405.0653,198.5258,560.4636,452.2844
2021-04-09,64.3589,176.6726,116.062,160.4988,156.8954,38.458,402.5904,197.9824,555.2134,450.4376
2021-04-12,63.7177,174.4608,115.0379,158.9016,155.5821,37.9794,402.2951,196.0531,549.355,448.6267
2021-04-13,63.6905,174.4803,114.2751,157.5392,154.5658,37.8486,400.4803,194.3571,546.6288,445.51
2021-04-14,63.9691,174.7718,115.0302,158.0856,155.8014,38.2032,403.008,193.3089,551.1876,443.0579
2021-04-15,63.6173,173.7559,114.6095,156.7727,155.3567,38.4057,400.3358,192.7563,549.8027,442.9101
2021-04-16,63.7276,175.3224,114.4049,155.746,154.9865,39.005,401.2848,191.5843,549.0568,439.6205
2021-04-19,63.6088,174.9284,115.3266,158.628,156.377,39.8189,402.7976,192.1974,552.008,440.5387
2021-04-20,63.7356,174.544,115.0632,157.7309,156.0206,39.6569,403.1047,194.0307,550.5024,446.7802
2021-04-21,63.656,173.376,115.1656,155.8712,155.5217,39.7041,400.7126,196.4494,547.5422,450.1564
2021-04-22,63.8019,173.8615,115.0247,154.5895,155.8162,39.9759,401.2763,194.6811,547.7295,445.0336
2021-04-23,64.289,174.6565,115.718,156.4175,157.1952,40.3054,403.9074,196.825,553.7505,447.6171
2021-04-26,63.5064,172.7008,114.6287,154.6669,155.7518,39.605,399.2839,197.3884,547.4608,449.8375
2021-04-27,63.2686,170.943,114.897,154.915,155.8203,39.3691,398.253,196.195,546.6836,448.2658
2021-04-28,63.348,171.6307,114.9458,156.0744,156.606,39.9227,400.449,195.3173,550.3257,447.5422
2021-04-29,62.8369,169.5256,114.4926,154.7175,155.4845,40.05,400.5072,191.2948,546.9834,438.9703
2021-04-30,63.3426,170.9216,115.3998,156.5734,156.9183,40.3337,402.1656,191.6181,553.8974,442.4558
2021-05-03,62.8362,169.326,114.1037,154.1436,155.7137,40.1232,398.9138,189.8747,547.7808,438.9214
2021-05-04,63.1963,171.471,114.5239,155.2637,156.6323,40.7364,397.0498,190.4928,547.7062,439.739
2021-05-05,63.3657,172.0484,115.1948,155.8346,156.3941,40.1267,398.4093,189.1296,548.6422,437.4644
2021-05-06,63.54,173.8695,115.4027,155.8981,156.2134,39.9398,397.1325,190.335,548.8371,442.1185
2021-05-07,64.0632,175.6947,116.6952,158.4748,158.1055,41.0567,400.1441,192.2575,552.4968,447.1919
2021-05-10,64.4653,177.8084,117.7548,160.6766,158.2886,41.2004,401.9036,191.8283,560.1511,444.5453
2021-05-11,64.9737,179.0613,118.2372,161.1945,159.5557,41.1403,404.573,189.8941,564.4874,438.9578
2021-05-12,65.3543,180.359,119.1494,162.0166,160.999,41.5327,408.0565,187.2754,568.9159,432.1292
2021-05-13,64.6812,179.3737,117.4542,161.182,158.9333,41.3629,401.2282,184.5431,561.8621,426.3461
2021-05-14,64.0205,178.1855,116.4163,160.2808,157.6071,40.2074,397.9768,181.6876,556.9831,421.0049
2021-05-17,63.5913,177.3671,116.6276,160.2041,156.4787,39.9903,395.7626,178.8537,556.2926,413.2008
2021-05-18,63.3342,176.4185,115.9244,158.5866,155.4459,39.6212,395.0656,178.1985,551.2046,412.1629
2021-05-19,63.7222,177.3866,116.1089,159.8264,155.8075,39.1906,397.0272,178.304,551.5256,411.7039
2021-05-20,63.5133,177.6115,116.2428,160.1271,155.4059,39.1203,395.6174,176.6912,550.6408,406.1642
2021-05-21,63.4571,178.4123,115.7148,159.2217,154.7807,38.9282,394.282,176.3067,551.1002,404.6291
2021-05-24,63.6717,178.5917,116.1409,159.9359,155.4403,39.0783,398.1867,178.1094,553.3187,412.5525
2021-05-25,63.4127,177.3367,116.0995,160.2015,154.6819,38.7889,397.4415,178.7549,551.8138,411.9003
2021-05-26,64.1176,178.6607,117.0969,161.5643,156.546,38.9136,400.1764,179.637,556.6057,413.9632
2021-05-27,63.8519,178.5117,116.0854,161.2876,155.5494,38.2306,397.7418,179.1233,554.9099,411.65
2021-05-28,64.0297,178.3447,116.3397,162.8776,155.8179,38.0823,397.864,177.904,553.2204,407.0141
2021-05-31,64.3088,179.7087,115.9104,162.7773,155.151,38.1891,396.2311,175.8578,553.4392,403.9573
2021-06-01,64.0068,179.2557,115.7018,163.8212,154.4574,38.0978,393.9115,176.0333,551.284,404.2075
2021-06-02,64.4665,180.1499,116.6534,165.2175,155.2865,38.2709,397.1087,176.8334,558.1195,404.6867
2021-06-03,63.8204,179.4634,115.8184,164.6804,153.5327,37.5466,394.5123,175.1442,552.5279,400.8685
2021-06-04,63.5798,177.7442,115.8704,165.7524,152.6661,37.2336,392.9696,174.7109,550.8496,400.4056
2021-06-07,63.844,179.6716,116.7468,168.0683,154.1818,37.807,396.6335,174.922,556.0087,402.4618
2021-06-08,63.4256,178.7219,115.9899,167.8662,153.6152,37.8275,394.3819,174.7734,551.4908,401.7208
2021-06-09,62.2433,173.9416,114.058,165.6131,150.3667,36.9259,389.3537,170.1146,540.4521,393.0832
2021-06-10,62.0756,174.5813,113.2981,166.4195,149.4839,35.9608,387.6138,170.9078,537.2809,395.9604
2021-06-11,61.6021,173.9245,112.4187,164.5554,147.8151,35.3877,385.3087,167.666,533.0156,387.9191
2021-06-14,61.6757,173.8345,112.6233,164.7106,148.0811,35.3116,385.8173,167.7272,533.6088,387.0651
2021-06-15,61.7245,173.3018,112.4417,164.2254,148.4209,35.1327,385.2096,168.8265,532.6793,390.1508
2021-06-16,62.4141,174.1417,113.4795,165.4211,149.5808,35.2766,388.7549,170.2059,534.6406,395.1225
2021-06-17,62.3974,175.7852,113.7366,163.8404,149.8728,35.5737,388.6909,168.7871,535.2141,393.2754
2021-06-18,62.0686,174.2143,113.2538,164.4754,149.5332,35.4865,386.8578,166.6723,533.6971,387.9292
2021-06-21,61.9009,172.8676,113.4371,163.7384,150.1986,35.9198,389.0349,167.4735,536.4637,392.0565
2021-06-22,61.9493,173.1884,113.7047,164.3036,150.4705,35.55,389.71,165.6069,538.5154,389.0397
2021-06-23,62.6366,173.9664,115.1013,164.9692,152.4017,35.8956,394.6135,168.1723,545.5545,395.9963
2021-06-24,62.3238,172.4194,114.4977,164.6904,151.3174,35.1041,393.3025,169.2161,541.7154,398.1374
2021-06-25,62.2317,172.8511,114.4708,163.8766,151.5976,35.0461,392.8812,168.5133,544.3185,396.3146
2021-06-28,62.0256,172.5987,114.4386,162.7163,151.6648,34.7688,393.8879,169.7522,547.6372,400.2818
2021-06-29,61.3077,170.3377,112.877,160.6169,149.8444,34.7263,391.2147,166.6008,544.1237,396.4173
2021-06-30,61.0879,169.7393,112.3317,159.1473,149.3198,34.7245,389.671,166.9899,544.1393,397.8712
2021-07-01,61.1767,169.6854,112.1842,158.3854,149.226,34.9866,386.5241,166.7809,542.6252,397.6977
2021-07-02,61.4678,170.4505,112.4548,158.9427,149.9884,35.0359,387.8409,165.5685,543.5937,392.8435
2021-07-05,61.0078,168.6603,112.1697,159.2903,149.2503,34.5887,385.407,163.5903,538.425,385.7192
2021-07-06,60.836,167.7954,112.3907,158.8319,149.7594,34.4101,388.2328,163.678,539.1596,383.6747
2021-07-07,60.8532,167.4333,112.592,158.1812,149.9011,34.5143,389.239,165.6209,542.3163,385.9486
2021-07-08,60.0623,164.7782,111.1099,156.059,148.5117,34.7093,385.8515,162.9184,535.5398,378.3152
2021-07-09,59.6299,164.2765,110.4164,155.5584,147.2893,34.5516,382.3844,163.4233,531.1913,380.3014
2021-07-12,60.092,166.0604,110.8768,157.6036,147.8659,34.5763,385.1771,163.3517,533.9417,379.8076
2021-07-13,60.4891,166.5355,111.1535,156.9963,147.0832,34.3505,387.5633,163.8561,537.1585,378.997
2021-07-14,61.7172,169.1065,112.785,159.0665,149.6604,34.9133,393.3449,164.8091,548.4744,382.0634
2021-07-15,62.9855,172.4733,115.3116,163.8903,152.8115,36.1934,403.4384,167.4319,560.5377,388.9133
2021-07-16,62.9645,173.9085,114.4048,164.4989,152.6721,36.5206,403.4041,166.5298,557.0903,386.7111
2021-07-19,63.0259,173.3642,113.8907,162.7649,151.5927,36.3508,403.3859,165.5343,554.6526,385.1854
2021-07-20,62.2653,171.1615,113.2396,161.0908,149.8419,35.9834,399.0995,161.5175,551.9459,377.5655
2021-07-21,62.5821,172.0935,113.8143,162.3035,150.4512,36.209,399.0502,160.447,554.5858,374.6001
2021-07-22,62.0071,170.4381,113.1144,160.7175,148.8162,35.9771,396.9979,159.2321,549.8316,372.6363
2021-07-23,61.4285,168.5387,112.6322,159.2848,147.9256,35.6545,394.7971,156.8655,548.0308,367.8988
2021-07-26,61.0933,168.3951,112.0733,158.7033,146.8173,35.1624,392.595,156.0405,546.8525,363.7166
2021-07-27,61.2585,169.1577,112.2252,160.4091,147.15,35.5303,393.1909,154.9823,548.1319,361.4681
2021-07-28,61.3589,170.009,112.1471,159.0397,147.7589,35.6762,394.1892,155.4923,549.4562,362.2953
2021-07-29,61.5756,171.0124,112.9547,161.6664,148.741,36.175,395.8732,157.9627,550.5711,367.4436
2021-07-30,61.0339,170.115,112.1723,159.9604,147.7263,36.4169,393.473,158.1029,546.3734,366.7366
2021-08-02,60.7041,170.2715,112.272,160.4394,146.2454,36.2205,391.5555,156.1965,539.7308,366.374
2021-08-03,60.0933,169.458,111.0292,160.1317,144.5881,35.9334,386.7212,153.3306,531.849,358.8606
2021-08-04,60.7173,172.8174,112.7147,162.9538,146.2801,37.275,389.129,152.2951,534.8257,355.6926
2021-08-05,60.3257,172.5408,111.8801,161.4228,144.9587,37.0163,386.46,152.408,532.2136,355.8811
2021-08-06,61.271,174.7758,114.6085,166.1935,147.7338,37.3618,391.7691,153.2635,539.8892,360.3921
2021-08-09,61.2595,175.3365,115.3102,167.0681,147.8993,37.3175,392.2827,153.6851,543.5923,363.3863
2021-08-10,61.4611,176.4141,116.0419,168.687,149.1901,38.0968,395.3166,153.7327,547.5121,364.3009
2021-08-11,61.3986,177.5934,115.6559,167.9026,148.5251,37.5448,394.8968,152.5828,548.4821,361.8524
2021-08-12,60.9487,175.6115,114.8523,167.5647,147.269,37.0195,394.4438,150.883,545.4301,357.5609
2021-08-13,60.5525,174.8597,113.8694,164.7044,146.4115,37.142,390.6665,150.1908,540.5455,355.4729
2021-08-16,60.8101,175.1258,114.4545,164.5722,147.2938,37.2736,394.5002,149.4506,544.3399,352.8431
2021-08-17,61.6053,177.7802,115.7736,165.1244,148.5296,37.5375,399.05,151.1198,552.4164,357.2526
2021-08-18,61.3402,176.8632,115.908,165.2658,148.9117,37.9537,400.0559,151.1241,550.8365,354.2908
2021-08-19,61.4832,177.6157,116.3117,164.3436,149.577,37.8968,400.0716,151.6261,551.9462,354.651
2021-08-20,61.2971,176.082,115.2791,162.1665,148.8672,37.2853,398.4575,151.1295,547.9871,353.2872
2021-08-23,61.639,177.6267,115.7899,161.8276,148.8308,36.8648,398.8803,151.8656,548.345,355.9343
2021-08-24,62.1687,179.3009,116.2622,163.9568,149.1433,37.1106,400.9299,151.4964,551.5008,358.1716
2021-08-25,62.6481,180.7936,117.2203,164.3687,150.2095,37.4401,401.7881,151.1351,554.89,355.7474
2021-08-26,62.4519,181.6388,117.3911,163.3496,150.2774,37.2493,401.7899,151.5592,551.9812,357.8443
2021-08-27,62.2035,180.6397,117.0296,163.0743,149.5685,36.7401,400.3069,151.0176,548.9305,356.665
2021-08-30,62.025,180.3682,116.7111,164.2714,149.1446,36.562,399.1428,151.047,548.4038,357.1092
2021-08-31,61.8516,179.936,115.8308,162.8819,148.302,36.692,398.5126,150.5211,546.2041,356.1175
2021-09-01,60.826,177.0927,114.0162,160.217,146.0533,35.9223,392.8453,150.9329,537.4451,357.424
2021-09-02,60.0317,176.3404,112.6379,159.4525,144.3918,35.3461,387.3043,148.3285,529.4988,351.0067
2021-09-03,60.2014,176.884,112.8152,160.5549,144.8173,35.109,389.0444,149.2371,530.6382,353.159
2021-09-06,61.287,179.6655,114.8355,163.9351,147.4078,35.6006,395.9769,149.428,541.3247,352.4518
2021-09-07,62.3403,184.126,116.6022,165.9525,150.3307,36.3691,402.4513,149.8817,548.8114,352.049
2021-09-08,62.0541,183.0555,115.8997,165.3747,149.6395,36.8282,401.1799,151.2594,547.7601,355.111
2021-09-09,62.4306,182.9875,117.242,165.9869,151.6274,37.3578,405.2009,152.1302,553.2392,355.7603
2021-09-10,63.3353,185.0897,118.2611,166.8477,152.8829,37.6355,406.5343,152.9684,559.3065,359.3243
2021-09-13,63.8725,185.7312,118.2382,168.2533,153.5553,38.0545,406.7573,152.9369,558.7192,360.0443
2021-09-14,63.9508,184.6249,118.0748,169.3315,154.1081,38.3979,405.1632,152.6997,558.1939,361.2778
2021-09-15,64.1872,185.0384,119.4749,171.8505,155.193,38.4764,410.5053,154.0802,562.6773,363.642
2021-09-16,64.3036,185.322,119.9113,170.5117,156.4165,39.4851,413.6825,154.1024,564.1371,364.0775
2021-09-17,64.9204,187.9852,120.9291,170.7603,157.9128,39.8361,418.0782,155.3754,569.3725,367.6815
2021-09-20,64.7889,188.0772,120.0962,168.8591,156.6423,39.6063,415.4638,156.2598,566.9237,368.3457
2021-09-21,63.5874,185.0211,118.376,166.1972,154.0773,39.1623,408.0205,154.2852,561.3,362.2027
2021-09-22,63.2434,183.3637,118.1237,164.5929,153.6816,39.175,405.3842,152.3545,558.8484,358.775
2021-09-23,63.8839,185.8777,119.4461,166.2452,155.5044,40.1027,411.1492,152.743,561.9314,359.1084
2021-09-24,64.5346,188.8188,120.6258,169.7268,156.5133,40.1599,414.1284,155.03,568.0765,365.1547
2021-09-27,64.324,188.4998,120.5465,170.0204,156.1012,40.3112,410.5828,155.0167,566.527,366.0423
2021-09-28,64.2113,188.4878,120.393,170.0205,156.5005,40.4624,412.4645,155.5257,570.4846,364.9609
2021-09-29,64.9898,189.8106,121.4853,170.5649,158.0457,41.1642,418.2666,158.6264,578.4978,370.9568
2021-09-30,64.4744,189.101,120.1994,167.0547,157.2005,40.8847,415.4527,157.9263,572.0918,370.2862
2021-10-01,64.5237,190.5986,120.164,165.778,157.4184,40.8239,416.6177,157.8605,573.4088,370.1431
2021-10-04,65.4317,193.5306,121.3149,165.7351,159.4192,41.5594,423.5584,158.1349,579.8016,371.9641
2021-10-05,65.3772,192.9102,120.7962,165.0795,159.9632,41.8137,423.8143,157.1608,580.1023,370.3432
2021-10-06,65.6228,193.5094,121.1382,165.9428,160.7253,41.7282,424.4527,156.6454,584.0801,369.4429
2021-10-07,66.2004,194.8848,121.7485,165.8406,162.144,42.5334,426.9827,158.6132,589.466,373.8711
2021-10-08,66.8144,196.4089,122.7644,167.4146,162.9539,42.9864,431.2072,158.5506,595.6652,374.8406
2021-10-11,67.7203,199.5883,124.1802,170.9034,164.9287,43.4553,436.6713,159.0455,603.4389,377.4511
2021-10-12,68.3096,201.5504,124.7188,173.6953,166.1457,43.5963,438.2501,160.1854,610.6279,376.8609
2021-10-13,68.6517,203.3748,125.5136,175.6456,167.9235,44.1678,440.5825,161.9086,614.6828,379.5628
2021-10-14,67.2989,199.6634,123.4907,172.5494,164.5476,43.5534,431.5257,158.9798,601.2699,371.5168
2021-10-15,67.5729,199.7845,123.9004,173.9075,164.8028,43.0648,435.1405,160.4829,601.4686,374.0722
2021-10-18,66.6359,196.62,122.6733,173.5356,163.111,42.7731,432.4673,159.7068,597.0441,372.3048
2021-10-19,65.9873,194.2684,121.3109,169.497,160.978,42.4626,427.4815,157.1679,590.077,368.2475
2021-10-20,66.0596,194.336,121.1957,170.8438,161.1446,41.712,428.3452,157.4578,591.1688,369.5149
2021-10-21,66.045,195.6931,121.4784,170.6956,161.9623,41.9788,428.3163,158.694,591.8741,369.4831
2021-10-22,66.9878,200.0449,122.8727,172.1605,164.072,42.735,435.0227,158.4197,599.7495,369.0922
2021-10-25,66.3827,198.9022,121.6454,170.027,161.3552,42.2583,433.6227,158.5158,592.3776,369.3394
2021-10-26,66.1734,198.3692,120.7687,169.0895,159.9808,42.1863,429.7062,159.6671,589.934,369.504
2021-10-27,65.9338,196.5774,120.3348,167.3443,159.3482,41.9178,428.2345,159.4332,587.5804,368.4661
2021-10-28,65.9322,196.7458,119.7589,166.2352,158.3716,41.3285,428.3648,160.2936,587.6196,373.1412
2021-10-29,66.491,197.7873,120.6445,168.0301,159.368,40.9811,432.3735,161.4147,592.7361,373.7866
2021-11-01,67.0985,200.9004,122.0683,170.2963,160.177,41.5401,439.1137,161.7526,597.762,375.196
2021-11-02,67.408,200.5346,123.3495,172.5313,162.2886,42.2974,445.55,162.6531,599.0245,377.1301
2021-11-03,67.5226,201.1846,123.3269,172.1637,163.1353,42.9062,445.9356,163.4498,598.1323,378.4285
2021-11-04,66.8292,198.4236,122.1943,171.2467,161.1211,42.1575,442.7478,162.849,598.1005,376.8725
2021-11-05,67.139,199.3358,122.395,172.6272,161.4158,42.5032,443.4216,163.0593,600.7136,375.4737
2021-11-08,67.5032,200.9518,123.1292,174.7354,161.3403,41.9767,443.6087,162.683,604.0658,373.1903
2021-11-09,67.4122,201.5029,122.5346,174.313,160.8823,41.5733,442.7959,163.7055,602.0317,374.927
2021-11-10,66.9317,200.0183,121.3442,173.5439,160.2171,41.4517,439.958,162.6725,597.3838,371.581
2021-11-11,66.9181,200.5874,122.0408,175.485,160.0738,41.6368,440.1944,161.5478,596.4738,368.7243
2021-11-12,66.6936,199.3855,121.9974,178.2605,160.0171,42.1857,439.2708,160.7533,594.4772,368.6137
2021-11-15,68.4014,204.692,124.5116,183.381,163.7775,43.0442,450.2453,163.8615,609.1293,375.3173
2021-11-16,69.2478,208.0572,125.8318,185.2852,166.2718,43.3653,455.2064,162.6774,618.7474,374.7126
2021-11-17,68.8269,207.0675,124.4648,182.2129,164.3402,42.5731,451.7073,161.9854,615.6953,373.9242
2021-11-18,68.0488,204.2936,122.9991,179.7214,162.1608,41.8059,446.4971,161.2143,606.8557,373.2301
2021-11-19,67.2384,201.6354,121.5121,177.1309,159.9338,41.9999,440.7902,160.4807,598.2486,371.7398
2021-11-22,66.7743,201.0586,120.5992,176.3004,158.8572,41.9847,439.9883,159.4454,596.7738,368.6516
2021-11-23,66.5518,199.5157,120.2832,175.0876,159.1193,42.4265,438.3326,159.4176,595.0927,371.3825
2021-11-24,67.8869,202.7506,122.5008,179.6941,162.1992,43.1237,444.3788,160.2024,604.5544,375.8668
2021-11-25,67.6348,202.4846,121.4409,176.6142,160.9103,42.7975,443.4723,159.7038,601.9646,373.9641
2021-11-26,67.8035,202.6334,121.6612,175.2195,161.6343,43.2216,444.7095,159.8005,603.927,374.0349
2021-11-29,66.8985,198.7699,120.0222,172.6486,159.2027,42.4316,438.9085,157.1456,596.2556,368.2535
2021-11-30,66.841,199.6751,119.6654,171.2521,159.8152,42.4875,438.4785,157.927,594.7493,370.9673
2021-12-01,66.3779,197.4213,118.7558,168.6336,158.762,41.9942,436.5513,155.7353,589.9649,367.0164
2021-12-02,66.2362,196.843,118.0984,167.0324,158.1284,41.6855,436.2787,155.5448,586.921,365.9571
2021-12-03,67.0589,198.7948,118.6149,167.02,158.4843,41.791,439.5853,155.6024,585.9516,365.3615
2021-12-06,66.2778,196.2451,117.1097,164.8474,156.5378,41.0326,434.288,155.7296,578.6498,366.993
2021-12-07,64.9748,191.7075,114.7799,160.8705,153.301,40.3183,424.1932,155.8726,567.5798,368.2464
2021-12-08,63.9534,189.2339,113.4652,158.4595,151.166,39.8753,421.0133,153.8692,559.1358,363.1155
2021-12-09,64.7975,191.8165,115.1558,160.8873,153.2645,40.3431,427.9789,154.772,567.6243,365.3852
2021-12-10,64.7164,192.3316,114.2223,160.518,152.2944,39.8359,425.6327,153.6241,566.3524,359.4671
2021-12-13,64.5261,191.2994,113.9264,161.5085,151.0187,39.5521,425.9221,153.1216,560.4569,360.777
2021-12-14,64.4228,192.6297,115.0059,163.2297,152.255,39.6989,429.7538,155.3687,565.9277,366.5162
